time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_CMC,Y_LEFT_THUMB_CMC,Z_LEFT_THUMB_CMC,X_LEFT_THUMB_MCP,Y_LEFT_THUMB_MCP,Z_LEFT_THUMB_MCP,X_LEFT_THUMB_IP,Y_LEFT_THUMB_IP,Z_LEFT_THUMB_IP,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_MCP,Y_LEFT_INDEX_FINGER_MCP,Z_LEFT_INDEX_FINGER_MCP,X_LEFT_INDEX_FINGER_PIP,Y_LEFT_INDEX_FINGER_PIP,Z_LEFT_INDEX_FINGER_PIP,X_LEFT_INDEX_FINGER_DIP,Y_LEFT_INDEX_FINGER_DIP,Z_LEFT_INDEX_FINGER_DIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_MCP,Y_LEFT_MIDDLE_FINGER_MCP,Z_LEFT_MIDDLE_FINGER_MCP,X_LEFT_MIDDLE_FINGER_PIP,Y_LEFT_MIDDLE_FINGER_PIP,Z_LEFT_MIDDLE_FINGER_PIP,X_LEFT_MIDDLE_FINGER_DIP,Y_LEFT_MIDDLE_FINGER_DIP,Z_LEFT_MIDDLE_FINGER_DIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_MCP,Y_LEFT_RING_FINGER_MCP,Z_LEFT_RING_FINGER_MCP,X_LEFT_RING_FINGER_PIP,Y_LEFT_RING_FINGER_PIP,Z_LEFT_RING_FINGER_PIP,X_LEFT_RING_FINGER_DIP,Y_LEFT_RING_FINGER_DIP,Z_LEFT_RING_FINGER_DIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_MCP,Y_LEFT_PINKY_FINGER_MCP,Z_LEFT_PINKY_FINGER_MCP,X_LEFT_PINKY_FINGER_PIP,Y_LEFT_PINKY_FINGER_PIP,Z_LEFT_PINKY_FINGER_PIP,X_LEFT_PINKY_FINGER_DIP,Y_LEFT_PINKY_FINGER_DIP,Z_LEFT_PINKY_FINGER_DIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_CMC,Y_RIGHT_THUMB_CMC,Z_RIGHT_THUMB_CMC,X_RIGHT_THUMB_MCP,Y_RIGHT_THUMB_MCP,Z_RIGHT_THUMB_MCP,X_RIGHT_THUMB_IP,Y_RIGHT_THUMB_IP,Z_RIGHT_THUMB_IP,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_MCP,Y_RIGHT_INDEX_FINGER_MCP,Z_RIGHT_INDEX_FINGER_MCP,X_RIGHT_INDEX_FINGER_PIP,Y_RIGHT_INDEX_FINGER_PIP,Z_RIGHT_INDEX_FINGER_PIP,X_RIGHT_INDEX_FINGER_DIP,Y_RIGHT_INDEX_FINGER_DIP,Z_RIGHT_INDEX_FINGER_DIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_MCP,Y_RIGHT_MIDDLE_FINGER_MCP,Z_RIGHT_MIDDLE_FINGER_MCP,X_RIGHT_MIDDLE_FINGER_PIP,Y_RIGHT_MIDDLE_FINGER_PIP,Z_RIGHT_MIDDLE_FINGER_PIP,X_RIGHT_MIDDLE_FINGER_DIP,Y_RIGHT_MIDDLE_FINGER_DIP,Z_RIGHT_MIDDLE_FINGER_DIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_MCP,Y_RIGHT_RING_FINGER_MCP,Z_RIGHT_RING_FINGER_MCP,X_RIGHT_RING_FINGER_PIP,Y_RIGHT_RING_FINGER_PIP,Z_RIGHT_RING_FINGER_PIP,X_RIGHT_RING_FINGER_DIP,Y_RIGHT_RING_FINGER_DIP,Z_RIGHT_RING_FINGER_DIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_MCP,Y_RIGHT_PINKY_FINGER_MCP,Z_RIGHT_PINKY_FINGER_MCP,X_RIGHT_PINKY_FINGER_PIP,Y_RIGHT_PINKY_FINGER_PIP,Z_RIGHT_PINKY_FINGER_PIP,X_RIGHT_PINKY_FINGER_DIP,Y_RIGHT_PINKY_FINGER_DIP,Z_RIGHT_PINKY_FINGER_DIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
0
33.333333333333336
66.66666666666667
100.0
133.33333333333334
166.66666666666669
200.00000000000003
233.33333333333337
266.6666666666667
300.0,0.6881878972053528,0.9115676283836365,1.817138866044843e-07,0.7122302651405334,0.9420762658119202,-0.015361666679382324,0.7505646347999573,0.9625157713890076,-0.024949194863438606,0.7815940380096436,0.9699828624725342,-0.03437380492687225,0.8059347867965698,0.9789609909057617,-0.04441029950976372,0.7860772013664246,0.9300094842910767,-0.023084895685315132,0.8190255761146545,0.934022068977356,-0.0449175201356411,0.8202816247940063,0.9576075673103333,-0.060856979340314865,0.8122695684432983,0.9807601571083069,-0.07011718302965164,0.7829174995422363,0.8993706107139587,-0.025057220831513405,0.8158665299415588,0.9060608148574829,-0.0437021441757679,0.8141753077507019,0.9319896101951599,-0.05440114811062813,0.8040963411331177,0.9552061557769775,-0.061169419437646866,0.7709476351737976,0.8687598705291748,-0.029164409264922142,0.8023988604545593,0.870684027671814,-0.047116026282310486,0.8020018935203552,0.8992995619773865,-0.05136233940720558,0.7934558987617493,0.9265923500061035,-0.052910491824150085,0.7513535618782043,0.8374812006950378,-0.03442999720573425,0.7761946320533752,0.8322583436965942,-0.050015565007925034,0.7795498967170715,0.8569669723510742,-0.052734266966581345,0.7737825512886047,0.8837152719497681,-0.053014032542705536
333.3333333333333,0.6952500343322754,0.9253616333007812,-3.9836759668787636e-08,0.6670470833778381,0.8689950704574585,-0.019890379160642624,0.6701354384422302,0.8052125573158264,-0.03047521971166134,0.6988312005996704,0.7705796957015991,-0.03925729915499687,0.7251051664352417,0.7553552985191345,-0.04619290307164192,0.7250425219535828,0.7737861275672913,-0.019722960889339447,0.7557421326637268,0.7485125064849854,-0.041745349764823914,0.7638298273086548,0.7743917107582092,-0.05731244385242462,0.7638217806816101,0.8021617531776428,-0.06470213830471039,0.7548267841339111,0.8051889538764954,-0.01912969909608364,0.7852787375450134,0.7840668559074402,-0.039275940507650375,0.7895498871803284,0.8107945919036865,-0.05004722625017166,0.7854118347167969,0.8359530568122864,-0.05377451330423355,0.7750354409217834,0.8414344787597656,-0.021165039390325546,0.8007159233093262,0.8213478326797485,-0.040602363646030426,0.8039385080337524,0.84364253282547,-0.04164709150791168,0.7980849742889404,0.8666718006134033,-0.03762717917561531,0.7870820760726929,0.8814111351966858,-0.024667754769325256,0.8083798885345459,0.8598551154136658,-0.039174750447273254,0.8126330971717834,0.8725861310958862,-0.036521054804325104,0.8086937069892883,0.8899733424186707,-0.03030230849981308
366.66666666666663,0.6629620790481567,0.8319502472877502,8.411460328261455e-08,0.6534327864646912,0.7561706304550171,-0.015423880890011787,0.6722385883331299,0.695916473865509,-0.02844219096004963,0.7039360404014587,0.6645464301109314,-0.039279546588659286,0.7321850657463074,0.6476897597312927,-0.04950520023703575,0.7176157236099243,0.6987282037734985,-0.03080223873257637,0.7489180564880371,0.6789464950561523,-0.0540982261300087,0.7564332485198975,0.6666030883789062,-0.07032912969589233,0.752832293510437,0.6568543314933777,-0.07981762290000916,0.735762894153595,0.734169065952301,-0.03307392820715904,0.7690227627754211,0.7095953822135925,-0.053704552352428436,0.7741096615791321,0.6944007873535156,-0.06491679698228836,0.7672425508499146,0.6846968531608582,-0.0719863623380661,0.7463893890380859,0.7745927572250366,-0.03644745796918869,0.7776120901107788,0.7473930716514587,-0.05550757795572281,0.7810660004615784,0.7293327450752258,-0.05814352259039879,0.7730950117111206,0.7148378491401672,-0.05811723694205284,0.7498297095298767,0.8198202848434448,-0.040676649659872055,0.776242196559906,0.793574869632721,-0.05650847777724266,0.7839276790618896,0.7700667381286621,-0.05778881162405014,0.7802175879478455,0.749296247959137,-0.056562818586826324
399.99999999999994
