time,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_right_thumb_tip_relative,y_right_thumb_tip_relative,z_right_thumb_tip_relative,x_left_thumb_tip_relative,y_left_thumb_tip_relative,z_left_thumb_tip_relative,x_right_index_finger_tip_relative,y_right_index_finger_tip_relative,z_right_index_finger_tip_relative,x_left_index_finger_tip_relative,y_left_index_finger_tip_relative,z_left_index_finger_tip_relative,x_right_middle_finger_tip_relative,y_right_middle_finger_tip_relative,z_right_middle_finger_tip_relative,x_left_middle_finger_tip_relative,y_left_middle_finger_tip_relative,z_left_middle_finger_tip_relative,x_right_ring_finger_tip_relative,y_right_ring_finger_tip_relative,z_right_ring_finger_tip_relative,x_left_ring_finger_tip_relative,y_left_ring_finger_tip_relative,z_left_ring_finger_tip_relative,x_right_pinky_finger_tip_relative,y_right_pinky_finger_tip_relative,z_right_pinky_finger_tip_relative,x_left_pinky_finger_tip_relative,y_left_pinky_finger_tip_relative,z_left_pinky_finger_tip_relative,File,Speaker,comparison_id
1197380.0,0.1206130925652004,-0.2926400148786168,0.1216855176756447,-0.2330534986997787,0.8154962911424283,0.1216857670188233,0.2002345091695715,0.1993607914467802,-0.011580405240661,-0.0275818199620623,-0.1374982360553045,-0.0080045579864601,0.2542413181239351,0.3162505903418741,-0.0460144918330354,-0.0144102223724185,-0.2134908795374266,-0.0199964509010078,0.2715983276028705,0.3072223927623246,-0.0545652211932282,-0.0073965585303127,-0.225868117096974,-0.016728943459055,0.2657762572407429,0.2720047427503048,-0.0625239155443819,0.0033171576965176,-0.2258325656737847,-0.0106170702645958,0.2414280462217723,0.1916444475683564,-0.0680419820416875,0.0177584214442659,-0.2149090486494573,-0.0079832737918418,008_a,A,182
1197400.0,0.1211430558132495,-0.2918335225064377,0.1210494118514748,-0.2251900847904381,0.7815716229834455,0.1210496433578159,0.1967797708009023,0.2050436334011761,-0.0130020725088208,-0.0278104605612846,-0.1375077064777836,-0.0080060177531198,0.2551214581780164,0.3194261893460099,-0.0491709053339573,-0.0146705881600404,-0.2135001953477595,-0.0199967508087424,0.2737113302562513,0.308299320026949,-0.0580091721447676,-0.0076123809865108,-0.2258774286791856,-0.0167326187269578,0.2661348577648673,0.2713590456396619,-0.0660771985503356,0.0031551263004219,-0.2258411415627241,-0.010619916454058,0.2414524962812127,0.1873774629653759,-0.0713784014018301,0.0176616881016988,-0.2149041238012206,-0.00799099222076,008_a,A,182
1197420.0,0.1221215126156363,-0.2898249946233022,0.1205741825624243,-0.2153789692366356,0.740410976731394,0.1205743930552258,0.1925485297294212,0.2099289097677824,-0.0149901283974385,-0.0280391011605062,-0.1375171769002636,-0.0080074775197795,0.2553580520420261,0.3207120602320044,-0.0525206979735431,-0.0149309539476626,-0.2135095111580933,-0.0199970507164771,0.2753494890645684,0.3068016542892251,-0.0615080364546475,-0.0078282034427073,-0.2258867402613966,-0.0167362939948605,0.2656464665257745,0.2670783946212591,-0.0695850535855694,0.0029930949043273,-0.2258497174516631,-0.0106227626435202,0.2400575048247771,0.1797457424077252,-0.0746394906151518,0.0175649547591329,-0.2148991989529838,-0.0079987106496783,008_a,A,182
1197440.0,0.1234445745197834,-0.2867074921768748,0.1206316900623154,-0.202876851165751,0.6931869889211086,0.1206318774791685,0.187594728672862,0.212737380077402,-0.0174220307360579,-0.0282677417597286,-0.1375266473227432,-0.0080089372864392,0.25464581057421,0.3180945837859126,-0.0559100259326236,-0.0151913197352852,-0.2135188269684271,-0.0199973506242117,0.2756077269145522,0.3009116742017971,-0.0648924899615257,-0.0080440258989058,-0.2258960518436077,-0.0167399692627633,0.263486033772273,0.2573694372662596,-0.0728958424902514,0.002831063508232,-0.2258582933406026,-0.0106256088329824,0.2365489134721848,0.1669269343549033,-0.0776955448131442,0.0174682214165646,-0.214894274104747,-0.0080064290785966,008_a,A,182
1197460.0,0.1249333235008367,-0.282943454059001,0.1210802334620865,-0.1873783934857853,0.6402776389831091,0.1210803980193878,0.1834651192424934,0.2118390497634616,-0.0201785229542512,-0.0284963823589505,-0.1375361177452232,-0.008010397053099,0.2532074731062776,0.3097549928161091,-0.0592828675753401,-0.0154516855229075,-0.2135281427787601,-0.0199976505319464,0.2739090281658628,0.2891379453274156,-0.0681327382945142,-0.0082598483551024,-0.2259053634258192,-0.0167436445306661,0.2591488053205234,0.2411355984463515,-0.0759916848098136,0.002669032112137,-0.2258668692295411,-0.0106284550224446,0.2303734371516566,0.147804819989013,-0.0805631324946905,0.0173714880739983,-0.2148893492565107,-0.0080141475075149,008_a,A,182
1197480.0,0.1263437288200831,-0.2792432428856819,0.1216624350690223,-0.1704075306447809,0.5798055064246463,0.1216625795936711,0.183076564659391,0.2065934879185614,-0.0229032593133993,-0.0287250229581736,-0.1375455881677023,-0.0080118568197587,0.2526879096866597,0.2957765203526323,-0.062394735081377,-0.0157120513105305,-0.2135374585890943,-0.019997950439681,0.2715147162375145,0.2717757414913477,-0.0710397495552268,-0.0084756708113009,-0.2259146750080303,-0.0167473197985689,0.2539307261765313,0.2195257847070902,-0.0786453405377873,0.0025070007160409,-0.2258754451184805,-0.0106313012119068,0.2227351645658709,0.1237624955911633,-0.0830498058725053,0.0172747547314308,-0.2148844244082739,-0.0080218659364332,008_a,A,182
1197500.0,0.1274018124903158,-0.2762208931804855,0.1222009208200816,-0.1554577967504881,0.508239445383635,0.1222010499395294,0.1894444006506934,0.1979996979379603,-0.0249409114139285,-0.0289536635573956,-0.1375550585901819,-0.0080133165864184,0.2560906316714937,0.2784891898443842,-0.0647125790142522,-0.0159724170981524,-0.2135467743994272,-0.0199982503474156,0.2717514114097794,0.2509684822388116,-0.0731573956649352,-0.0086914932674982,-0.2259239865902409,-0.0167509950664716,0.2510170961022966,0.1956787283111771,-0.0802995867755555,0.0023449693199456,-0.2258840210074195,-0.0106341474013689,0.2169527598597807,0.0984828353194982,-0.0845657904191217,0.0171780213888636,-0.2148794995600362,-0.0080295843653514,008_a,A,182
1197520.0,0.1278874549929298,-0.2740895242374424,0.1225847498323075,-0.1456964900865879,0.4237660989420044,0.1225848681276988,0.2037046585723408,0.1877578087984552,-0.0257321517808712,-0.0291823041566176,-0.1375645290126619,-0.0080147763530781,0.2657630585232667,0.2602369381157559,-0.0656222373132344,-0.0162327828857754,-0.213556090209761,-0.0199985502551503,0.2776238527000347,0.2285349229895898,-0.0739263627743609,-0.0089073157236955,-0.2259332981724524,-0.0167546703343744,0.2531727275461214,0.1719284432692402,-0.0803317257247469,0.0021829379238506,-0.225892596896359,-0.0106369935908311,0.216150523941177,0.0748564814934282,-0.0843844596268756,0.0170812880462961,-0.2148745747118003,-0.0080373027942697,008_a,A,182
1197540.0,0.1277196664398327,-0.2726447022093723,0.122820509489631,-0.1413383448054447,0.3292661908568473,0.1228206192790998,0.2237447987825278,0.1770661244769871,-0.0252192575529163,-0.0294109447558403,-0.1375739994351423,-0.0080162361197379,0.2810401247008241,0.2407155778735015,-0.064624631907403,-0.0164931486733984,-0.2135654060200948,-0.0199988501628849,0.288930176320008,0.2037677338783547,-0.0728117706341729,-0.0091231381798936,-0.2259426097546648,-0.0167583456022772,0.2602422121635813,0.1472404062272212,-0.0783048030330282,0.0020209065277549,-0.2259011727852984,-0.0106398397802933,0.2204588068201335,0.0520987716284575,-0.0819825850779399,0.016984554703729,-0.2148696498635645,-0.008045021223188,008_a,A,182
1197560.0,0.1269556895517618,-0.2715284005684539,0.1230698721131576,-0.1397645125407298,0.2314131771346694,0.1230699725915741,0.2449452853364573,0.1664939162768044,-0.0237775363047654,-0.0296395853550623,-0.1375834698576223,-0.0080176958863976,0.2982388091153893,0.217154456323485,-0.0614360513481869,-0.0167535144610199,-0.2135747218304282,-0.0199991500706196,0.302191912657446,0.1740241384593563,-0.0693941404520174,-0.0093389606360909,-0.2259519213368759,-0.01676202087018,0.2692953099570654,0.1180851674433267,-0.0740153520409259,0.0018588751316595,-0.2259097486742378,-0.0106426859697555,0.226968986555042,0.0266648319594149,-0.0771528900272284,0.0168878213611615,-0.2148647250153277,-0.0080527396521063,008_a,A,182
