X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
0.6126667261123657,0.6451868414878845,8.119506844650459e-08,0.6189433932304382,0.601483941078186,-0.0229457076638937,0.6493250131607056,0.6359612941741943,-0.0245663654059171,0.6562358736991882,0.656477153301239,-0.020972603932023,0.6524076461791992,0.6723574995994568,-0.0205692145973444,0.6449900269508362,0.6960797309875488,-0.0196180194616317,0.4402458369731903,0.793294370174408,3.1553469170830795e-08,0.4696262180805206,0.8203500509262085,-0.0025915552396327,0.4717215895652771,0.8455304503440857,-0.0054569654166698,0.4679822027683258,0.8540147542953491,-0.0052156141027808,0.4619824886322021,0.8603182435035706,-0.0046275248751044,0.4543458819389343,0.8637504577636719,-0.0040553524158895
0.6143154501914978,0.6483154296875,1.3045656999111088e-07,0.6305277943611145,0.6009721755981445,-0.0200737155973911,0.6623390913009644,0.6359150409698486,-0.0211009085178375,0.6685417294502258,0.6554661393165588,-0.0178612545132637,0.6651661992073059,0.6706940531730652,-0.0177629347890615,0.6560382843017578,0.6939650177955627,-0.0173933748155832,0.4404874444007873,0.794982373714447,2.9222002595474805e-08,0.4684851467609405,0.8184307217597961,-0.0025355829857289,0.4712176024913788,0.8447797894477844,-0.0047008339315652,0.4677099287509918,0.8524250388145447,-0.0045919748954474,0.4621489644050598,0.858901858329773,-0.0040537416934967,0.4542448818683624,0.8631067872047424,-0.0034709109459072
0.6215842962265015,0.6493266224861145,6.855526635263233e-08,0.644331157207489,0.5945597290992737,-0.0162082761526107,0.6786164045333862,0.6268859505653381,-0.0165366102010011,0.6848742961883545,0.6444610953330994,-0.0137935299426317,0.6818941831588745,0.6605724692344666,-0.0144872171804308,0.6714270710945129,0.6850445866584778,-0.0139583107084035,0.4406402707099914,0.7979004979133606,3.930210112912391e-08,0.4672462940216064,0.8307586908340454,-0.0038780129980295,0.4689056277275085,0.8546395301818848,-0.0078543731942772,0.4676423966884613,0.8559432029724121,-0.0069336085580289,0.4651088714599609,0.8558379411697388,-0.0046274689957499,0.4599576890468597,0.856346607208252,-0.0038747184444218
0.6325503587722778,0.6416882276535034,9.228235597902312e-08,0.6586523652076721,0.5856490135192871,-0.0156710967421531,0.6948938369750977,0.6132858395576477,-0.0168720539659261,0.7007385492324829,0.6301820278167725,-0.0149824563413858,0.6976199150085449,0.6449964046478271,-0.0151553871110081,0.6877610087394714,0.6722209453582764,-0.0143918702378869,0.4420723915100097,0.7954811453819275,2.3615381650188283e-08,0.4686306715011596,0.8209382891654968,-0.0036131255328655,0.4706500470638275,0.8454946875572205,-0.0058733453042805,0.4670210480690002,0.8538717031478882,-0.0057291826233267,0.4616967737674713,0.8598216772079468,-0.0050519090145826,0.4543879330158233,0.8633886575698853,-0.0045494399964809
0.6439532041549683,0.6337047219276428,1.0511152481740282e-07,0.6728460788726807,0.575390636920929,-0.0122067658230662,0.7098475694656372,0.5989107489585876,-0.0140495980158448,0.7161751985549927,0.614806056022644,-0.0122961476445198,0.7140554785728455,0.6289663314819336,-0.0130951516330242,0.7041406035423279,0.6572217345237732,-0.0129924975335598,0.4407003223896026,0.7951356172561646,2.588845759987635e-08,0.4667482078075409,0.8181467652320862,-0.0042568845674395,0.4666071534156799,0.8460559248924255,-0.0074317408725619,0.4624319672584533,0.8538640737533569,-0.0071202348917722,0.4567151963710785,0.8604223132133484,-0.0067614600993692,0.4508773982524872,0.8620277643203735,-0.0061745825223624
0.656011164188385,0.6243848204612732,1.002893270651839e-07,0.6866201758384705,0.5643397569656372,-0.0111835738644003,0.7225862145423889,0.5874782204627991,-0.0132972216233611,0.7290818095207214,0.6006835103034973,-0.0121586546301841,0.7272223234176636,0.6151060461997986,-0.012928725220263,0.7173352241516113,0.6436972618103027,-0.0127858817577362,0.4389060139656067,0.7953135371208191,1.819042161343987e-08,0.4621899724006653,0.8183662295341492,-0.0045416839420795,0.4638655185699463,0.8436723351478577,-0.0067176856100559,0.458712637424469,0.8515921831130981,-0.0063932905904948,0.4537573754787445,0.8574615120887756,-0.0057546873576939,0.4496655762195587,0.8601652383804321,-0.0049140127375721
0.6664155125617981,0.618338942527771,8.961269060137057e-08,0.6996864080429077,0.5559094548225403,-0.0101894615218043,0.7327621579170227,0.5768362283706665,-0.0127327190712094,0.7394496202468872,0.5911821722984314,-0.0114158457145094,0.7373156547546387,0.605003833770752,-0.0123800607398152,0.7282757759094238,0.6328192353248596,-0.0122598614543676,0.438977837562561,0.7934927940368652,3.1748374595963476e-08,0.4615690410137176,0.8166117668151855,-0.0054685589857399,0.4602938890457153,0.8418627977371216,-0.008193208836019,0.4552658200263977,0.8492053151130676,-0.0074771028012037,0.4508029818534851,0.8540103435516357,-0.0061996271833777,0.4482165277004242,0.8556987643241882,-0.0058105424977838
0.6738590598106384,0.6119339466094971,1.2317377695580944e-07,0.7079328894615173,0.549818754196167,-0.009603670798242,0.740729808807373,0.5715747475624084,-0.0103625785559415,0.7470659613609314,0.5842724442481995,-0.0089852949604392,0.744697093963623,0.5980176329612732,-0.0097832698374986,0.7361569404602051,0.6244592070579529,-0.0093693854287266,0.4394299983978271,0.7951479554176331,6.077976166807275e-08,0.4485452771186828,0.8430240750312805,-0.0043957894667983,0.4527660608291626,0.8540512323379517,-0.0092786522582173,0.4603020846843719,0.8463690876960754,-0.00790651794523,0.4633926749229431,0.8363986015319824,-0.0054624853655695,0.465115875005722,0.8259343504905701,-0.0045074298977851
0.6781805753707886,0.6052143573760986,1.09201906184353e-07,0.712908148765564,0.5442421436309814,-0.0098984222859144,0.7440223097801208,0.5676658153533936,-0.0104615138843655,0.7495986819267273,0.5801329016685486,-0.0087429042905569,0.7483505010604858,0.593754231929779,-0.008991964161396,0.7398239374160767,0.6184183955192566,-0.0087363133206963,0.4398814737796783,0.7962861657142639,6.327653068183281e-08,0.4538818299770355,0.8377286791801453,-0.0036801591049879,0.4576479792594909,0.8516408205032349,-0.0082188872620463,0.459276407957077,0.8507259488105774,-0.006723731290549,0.4576832950115204,0.8465874791145325,-0.0039870291948318,0.4558807015419006,0.840503990650177,-0.002947166096419
0.6792798638343811,0.6004480123519897,9.019877467153493e-08,0.713618814945221,0.5403028130531311,-0.0076295281760394,0.7435248494148254,0.563143253326416,-0.0083340145647525,0.7493277788162231,0.575982391834259,-0.0071275839582085,0.7480566501617432,0.5884116291999817,-0.0082773612812161,0.7397651076316833,0.6131700873374939,-0.0086652133613824,0.439173936843872,0.7991400957107544,2.9679954494099547e-08,0.4630441665649414,0.8188747763633728,-0.0055322502739727,0.4625057280063629,0.8438696265220642,-0.0086509836837649,0.458479642868042,0.8528105616569519,-0.0080663468688726,0.4537831246852875,0.8579128980636597,-0.0072135459631681,0.4491450488567352,0.8602210879325867,-0.0066243987530469
