X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
,,,,,,,,,,,,,,,,,,0.371842295,0.646799326,1.37405067e-07,0.419791669,0.653412938,-0.0158398971,0.417768508,0.673059762,-0.0266119651,0.412786096,0.687666416,-0.0263062883,0.403346062,0.692431808,-0.0264466479,0.390067756,0.691275835,-0.025299063
,,,,,,,,,,,,,,,,,,0.371971726,0.646674633,1.57795654e-07,0.423630983,0.649603069,-0.0144853685,0.423920184,0.670764089,-0.0253953021,0.420265198,0.686973453,-0.0250280425,0.41213721,0.694920063,-0.0243214536,0.399811864,0.693558693,-0.0236062445
,,,,,,,,,,,,,,,,,,0.373749763,0.645691156,1.84776184e-07,0.426748157,0.64578253,-0.0145406192,0.429355264,0.668733537,-0.0273564439,0.427764535,0.68442,-0.0269838572,0.419775665,0.691091716,-0.0251684487,0.407473505,0.690244,-0.0252934564
0.566053808,0.742215395,3.27410241e-08,0.546039879,0.73718375,-0.00988138188,0.561986566,0.735904336,-0.0185829,0.546073437,0.755977,-0.015061371,0.546415567,0.760624528,-0.0113217728,0.550818801,0.767392218,-0.00728669949,0.37727952,0.64670229,1.8593002e-07,0.431167632,0.638721108,-0.0142898401,0.432691276,0.661513329,-0.0280964933,0.432502061,0.67792666,-0.0276075564,0.425950825,0.684466958,-0.0267448872,0.412147701,0.684069335,-0.0270185955
0.573927641,0.742814422,5.45034844e-08,0.545422792,0.737775147,-0.0096118534,0.547060251,0.744234204,-0.0162551366,0.543819547,0.757405281,-0.0142498491,0.545353949,0.765814364,-0.0112814158,0.550818622,0.773163378,-0.0100907246,0.379853606,0.652396441,1.84233798e-07,0.432921082,0.63456738,-0.0139499446,0.437122822,0.655897558,-0.0292691477,0.437705755,0.669671774,-0.0286185294,0.431058764,0.676836073,-0.0273848772,0.418398559,0.678666353,-0.0276669208
0.575756252,0.752035081,9.42379614e-08,0.545117676,0.737944126,-0.0153435813,0.540494561,0.743467271,-0.0250483621,0.540043652,0.755567491,-0.0225651171,0.54176414,0.765759289,-0.0185394343,0.547316313,0.774701536,-0.0171429757,0.382776529,0.655860662,1.8946038e-07,0.436085463,0.628664374,-0.0140946293,0.443433255,0.64882791,-0.0299608149,0.443339,0.661476493,-0.029975649,0.436915815,0.669439733,-0.0289774351,0.423087507,0.674693286,-0.0292336885
0.575331,0.743306696,1.0104155e-07,0.541764915,0.736100793,-0.0136665693,0.539866507,0.751876771,-0.0224165376,0.53950274,0.759225547,-0.0218615811,0.54238075,0.769506454,-0.0203480888,0.552331388,0.778063118,-0.0187049508,0.387061924,0.652816,1.17366206e-07,0.443862021,0.624426425,-0.0130625814,0.448059916,0.645533383,-0.0294490252,0.447490454,0.652632415,-0.0309840683,0.440386653,0.662247181,-0.031324707,0.426407248,0.669562221,-0.0325452872
0.576048732,0.750562072,2.91350268e-08,0.539313376,0.738020062,-0.0139465462,0.538941085,0.752156258,-0.0242881421,0.536841691,0.76472646,-0.0246347524,0.53870672,0.776924193,-0.0212924648,0.545132577,0.784843147,-0.018991204,0.391681045,0.666262865,1.67396209e-07,0.444375485,0.625116587,-0.0110472217,0.45323348,0.638479,-0.0266369749,0.452503204,0.649001896,-0.0272002034,0.445453048,0.657246947,-0.0276934933,0.431325108,0.669741631,-0.0292299148
0.581890762,0.742949069,9.84069e-08,0.546702623,0.742563903,-0.0138869742,0.535829604,0.750693679,-0.0220415518,0.535957098,0.760858059,-0.0239966866,0.539095283,0.771751106,-0.0231457353,0.547122061,0.77979362,-0.0215585604,0.397170812,0.671602845,1.60937049e-07,0.4518677,0.625834286,-0.0122119533,0.457687497,0.636084259,-0.0285704508,0.456605732,0.645786047,-0.0303329453,0.447460115,0.655132353,-0.0307330526,0.433214337,0.668774068,-0.0323922932
0.582069159,0.745751083,1.10275209e-07,0.539585,0.739564836,-0.0138541106,0.533868849,0.757167816,-0.0251014419,0.53315872,0.771181345,-0.0265267231,0.535943747,0.78404057,-0.0258920416,0.542571545,0.790025592,-0.0248337258,0.402070582,0.675167918,1.57103855e-07,0.450845,0.646328747,-0.0116714314,0.463242233,0.637167871,-0.0268765632,0.461331844,0.642228067,-0.0291588549,0.449225,0.652272165,-0.0303781983,0.434152603,0.669142127,-0.0313245952
0.584170222,0.741825819,1.41320427e-07,0.534242,0.742482603,-0.0175832268,0.532395661,0.760240376,-0.0324307829,0.531930149,0.771700144,-0.029139908,0.534114718,0.784134805,-0.0260239709,0.542094588,0.792645395,-0.0237723719,0.405320287,0.679587722,1.55410262e-07,0.459104985,0.651891589,-0.0114471745,0.466137022,0.637694418,-0.0277290158,0.46374613,0.639929235,-0.0308864396,0.45029071,0.649036467,-0.0318473317,0.43358323,0.667430222,-0.0323823281
0.5820871,0.740537822,1.66435527e-07,0.533298135,0.744588196,-0.0185782611,0.529954433,0.763176739,-0.0317184217,0.529108763,0.773038566,-0.0275826883,0.53176564,0.785140395,-0.025114987,0.540791035,0.795090199,-0.0233189054,0.410931379,0.680290341,1.47753923e-07,0.471389353,0.654601395,-0.0102303606,0.472865641,0.636875927,-0.0231492426,0.467688262,0.637741268,-0.026469253,0.453584701,0.642581105,-0.0292189065,0.43388319,0.659730375,-0.0302382577
0.581935108,0.74153918,1.68992401e-07,0.530975819,0.743182898,-0.0189557318,0.528472364,0.765054822,-0.0318515338,0.526749671,0.775483906,-0.0278410725,0.530329406,0.788582683,-0.0254515335,0.540113211,0.798401773,-0.0236194842,0.413701534,0.680855036,1.26353058e-07,0.472386777,0.658055365,-0.0112993093,0.47641027,0.633430243,-0.0268623251,0.474471629,0.628993273,-0.0301378611,0.462358236,0.628867567,-0.0323006622,0.438465238,0.644207358,-0.0339268036
0.581133127,0.742194,1.60176512e-07,0.530126274,0.744728327,-0.0176975988,0.526032627,0.764982641,-0.0306997951,0.525823,0.775562882,-0.0272989683,0.529644191,0.789146,-0.0251818709,0.538347661,0.799104095,-0.023362495,0.414852381,0.680971265,1.03012503e-07,0.473015934,0.655956388,-0.010669875,0.474675715,0.628189802,-0.0241853539,0.473622143,0.62142837,-0.0260310788,0.466008157,0.619927645,-0.0266387966,0.449955314,0.62935257,-0.0286919512
0.580503821,0.741277814,1.52541801e-07,0.528251171,0.743623376,-0.017316239,0.524311244,0.764897466,-0.0304229856,0.525332808,0.776051342,-0.0274833981,0.529315472,0.789465725,-0.0257573891,0.538143694,0.800219774,-0.0242814664,0.414418727,0.678989768,9.33494562e-08,0.471624494,0.649101615,-0.0108215408,0.469895393,0.621841788,-0.0257970523,0.467253625,0.615564764,-0.0281736702,0.457395017,0.615821481,-0.0290868301,0.435091466,0.63069,-0.0304826796
0.579792559,0.74123919,1.49753831e-07,0.527625203,0.741773427,-0.0167957414,0.522917867,0.764717,-0.030209329,0.523436904,0.775997,-0.0275268741,0.527542,0.789116919,-0.0259816963,0.537079215,0.800767839,-0.0242572743,0.412832856,0.676990747,7.75544962e-08,0.468212843,0.641839862,-0.0135726575,0.463660866,0.611616373,-0.0271392707,0.456386238,0.606186032,-0.0294692181,0.442118764,0.615836918,-0.0311516058,0.42199859,0.639218688,-0.0330265276
0.580780208,0.741019,1.50428264e-07,0.527276218,0.740113556,-0.0163693596,0.521157682,0.763675153,-0.0292381328,0.521798134,0.77461648,-0.0267400499,0.526210904,0.789328098,-0.0254328959,0.537070453,0.80074513,-0.0238887686,0.410728693,0.672132,9.95968037e-08,0.463965386,0.636365473,-0.0145587353,0.461291522,0.60708189,-0.0273187086,0.450025916,0.601521969,-0.0294429362,0.435512125,0.608010113,-0.0314878114,0.415880471,0.63307482,-0.0331978127
0.581857264,0.73970443,1.40593613e-07,0.527666748,0.738774717,-0.0146064702,0.521099329,0.762014389,-0.0267316606,0.521565318,0.772879958,-0.0245133545,0.525656462,0.787735224,-0.0234815422,0.538295686,0.800049126,-0.0220317282,0.40721485,0.670509,8.27475901e-08,0.459698468,0.630914569,-0.0156338383,0.453239918,0.60260427,-0.0285548493,0.441202253,0.595764697,-0.0312692747,0.426079422,0.603061318,-0.0329233818,0.406658769,0.626977861,-0.0341075845
