X_NOSE,Y_NOSE,Z_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,X_RIGHT_EYE_INNER,Y_RIGHT_EYE_INNER,Z_RIGHT_EYE_INNER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX
0.5278652906417847,0.3844521939754486,-0.3610472083091736,0.5358235836029053,0.3577509522438049,-0.3480823636054992,0.5411351919174194,0.356870025396347,-0.348252534866333,0.5461516976356506,0.3560054004192352,-0.3483515977859497,0.5211787223815918,0.3549259603023529,-0.3436089158058166,0.5153540372848511,0.3522524833679199,-0.3437891006469726,0.5107772946357727,0.3496962487697601,-0.3438649773597717,0.5529361963272095,0.3572871685028076,-0.2150153815746307,0.501234233379364,0.3492911756038666,-0.1966934949159622,0.5342979431152344,0.4082272350788116,-0.3064450025558471,0.517452597618103,0.4037491679191589,-0.301480233669281,0.5942502617835999,0.4744102954864502,-0.1279783546924591,0.4565975666046142,0.4750259518623352,-0.0516473837196826,0.6023699641227722,0.6763526797294617,-0.2293862998485565,0.4367702603340149,0.6913354396820068,-0.1556633561849594,0.591357409954071,0.6200690269470215,-0.5186454653739929,0.4490456581115722,0.5711862444877625,-0.5117212533950806,0.5813158750534058,0.6136993765830994,-0.5669222474098206,0.4475516676902771,0.5299107432365417,-0.5628534555435181,0.5792984366416931,0.5824126601219177,-0.5632622241973877,0.4451377987861633,0.5058343410491943,-0.5613966584205627,0.5826669335365295,0.5829949975013733,-0.5153561234474182,0.448356956243515,0.5174731612205505,-0.517788290977478,0.5561589002609253,0.8126323223114014,-0.0180712509900331,0.473229706287384,0.8077067732810974,0.0184090416878461,0.5466108918190002,1.013343334197998,-0.10220418125391,0.4863409399986267,1.0846365690231323,-0.0379863120615482,0.5478866100311279,1.2226605415344238,0.320119708776474,0.4846061170101166,1.2225325107574463,0.3734234869480133,0.5501036047935486,1.242156147956848,0.3608248233795166,0.4830133020877838,1.2398556470870972,0.4156711101531982,0.5386340022087097,1.2969554662704468,0.3024889230728149,0.4835156798362732,1.2900885343551636,0.3447317779064178
0.5278784036636353,0.3845361471176147,-0.2180022001266479,0.5358273386955261,0.3579180836677551,-0.2009946405887603,0.5411207675933838,0.3570394217967987,-0.2011893689632415,0.546144962310791,0.3561121523380279,-0.2012930810451507,0.5211870074272156,0.3550084829330444,-0.1997480243444442,0.5153803825378418,0.3523096144199371,-0.1998524218797683,0.5108392238616943,0.3497131466865539,-0.1999010741710662,0.5529254674911499,0.3570451438426971,-0.0662883967161178,0.5013324022293091,0.3494207262992859,-0.0617651231586933,0.5342894792556763,0.4082621335983276,-0.1638606190681457,0.5174713730812073,0.4038077890872955,-0.1627246141433715,0.5943534970283508,0.4744524359703064,-0.0045316107571125,0.4584263265132904,0.4750241935253143,0.0507244653999805,0.6023545861244202,0.6668877005577087,-0.1042563915252685,0.4378627836704254,0.6878182888031006,-0.0567115433514118,0.5880845189094543,0.6200109124183655,-0.3808138072490692,0.4475962519645691,0.5630543231964111,-0.3834697306156158,0.576669454574585,0.6154072880744934,-0.4316492974758148,0.4437721669673919,0.5193280577659607,-0.4327564835548401,0.5733492374420166,0.5837671756744385,-0.4340537488460541,0.4418142735958099,0.497431069612503,-0.4354019165039062,0.5769893527030945,0.584373950958252,-0.3845933675765991,0.4463860094547272,0.5107614398002625,-0.3899849355220794,0.5561285018920898,0.8128547668457031,-0.0176034532487392,0.4730013012886047,0.80792635679245,0.0178895629942417,0.546903669834137,1.0137284994125366,-0.0972938388586044,0.4845772683620453,1.032166838645935,-0.0525269135832786,0.5474420785903931,1.1534998416900637,0.3646416068077087,0.4870994985103607,1.1481293439865112,0.3624191284179687,0.5501825213432312,1.1560527086257937,0.4122617244720459,0.4854885637760162,1.150396704673767,0.408407986164093,0.5369853973388672,1.21217942237854,0.4025679230690002,0.4852224886417389,1.201907992362976,0.3777247965335846
0.5278242230415344,0.3845917284488678,-0.2451291978359222,0.5358176231384277,0.3580352663993835,-0.232553482055664,0.541103720664978,0.3571761548519134,-0.2327690571546554,0.5461434125900269,0.3562614917755127,-0.2328337132930755,0.5211178660392761,0.3550516068935394,-0.227423220872879,0.5153558850288391,0.3523093163967132,-0.2275987863540649,0.510815441608429,0.3496772944927215,-0.2276616543531417,0.553186297416687,0.3570731282234192,-0.1048286333680152,0.5014015436172485,0.3494374752044678,-0.0834495276212692,0.534274697303772,0.4082885682582855,-0.192927286028862,0.5174537897109985,0.4038572907447815,-0.1870523393154144,0.5949536561965942,0.4744814932346344,-0.0339175052940845,0.4611546397209167,0.4733446836471557,0.0485112331807613,0.6022358536720276,0.6667274236679077,-0.1250331550836563,0.44162517786026,0.6727439165115356,-0.0557099655270576,0.586026132106781,0.6200066208839417,-0.3882083296775818,0.4439334869384765,0.5621813535690308,-0.4038265645503998,0.5750746726989746,0.615667998790741,-0.4367910027503967,0.4347833693027496,0.5132689476013184,-0.4534506797790527,0.5718188285827637,0.5840314626693726,-0.4418842792510986,0.4333019852638244,0.4929237067699432,-0.4584417343139648,0.5748955011367798,0.5849828720092773,-0.391980916261673,0.4397284090518951,0.5102086663246155,-0.412100076675415,0.556215763092041,0.8126973509788513,-0.0172546431422233,0.4724951684474945,0.8079296350479126,0.0175627060234546,0.5471135973930359,1.0137112140655518,-0.067553624510765,0.4847304224967956,1.0745493173599243,-0.049922302365303,0.5482677221298218,1.233730673789978,0.325859397649765,0.4870502054691314,1.2262881994247437,0.3649096190929413,0.5524412393569946,1.256671667098999,0.3617471754550934,0.485385000705719,1.243743062019348,0.4065822064876556,0.5370174646377563,1.3060518503189087,0.2982206642627716,0.4871164858341217,1.2952370643615725,0.3343668282032013
0.5275746583938599,0.3831686675548553,-0.2340086698532104,0.5356594920158386,0.3563140034675598,-0.2186129838228225,0.5409432649612427,0.3555549085140228,-0.2187980860471725,0.5460622906684875,0.3548033535480499,-0.2188966274261474,0.5205549001693726,0.3536314368247986,-0.2148309051990509,0.5150018334388733,0.3511841595172882,-0.2149389237165451,0.5103594064712524,0.34886434674263,-0.2149728536605835,0.553500771522522,0.3570396900177002,-0.0921596139669418,0.501399576663971,0.3494732677936554,-0.07685287296772,0.5342786908149719,0.407194048166275,-0.1832320988178253,0.5173579454421997,0.4036054015159607,-0.1789690554141998,0.5948829054832458,0.4751565754413605,-0.0390594080090522,0.46138396859169,0.4733586311340332,0.0432098321616649,0.6019968390464783,0.6672563552856445,-0.1379043757915496,0.4412752091884613,0.6723952293395996,-0.0648141428828239,0.582275927066803,0.6207805275917053,-0.4063355922698974,0.4411107897758484,0.5575219392776489,-0.4031753540039062,0.5718822479248047,0.617440938949585,-0.4564471244812011,0.4339160025119781,0.5092573761940002,-0.4537765085697174,0.56843101978302,0.5866372585296631,-0.4605099260807037,0.433375209569931,0.4893404543399811,-0.4564270973205566,0.5707607865333557,0.5873969793319702,-0.410205990076065,0.4384639859199524,0.5052137970924377,-0.410584032535553,0.5562578439712524,0.8117629289627075,-0.0200535617768764,0.4725033640861511,0.8065327405929565,0.0203101187944412,0.5434466600418091,1.037043213844299,-0.0689170509576797,0.4822807312011719,1.0295205116271973,-0.0423890985548496,0.5468705296516418,1.1497578620910645,0.3563703894615173,0.4867559969425201,1.1295146942138672,0.3784560561180115,0.5514172315597534,1.1561427116394043,0.4018880426883697,0.4853591024875641,1.1326699256896973,0.4282407760620117,0.5358959436416626,1.2103660106658936,0.3905373513698578,0.4838628768920898,1.1790294647216797,0.4193999767303467
0.52741539478302,0.3832385540008545,-0.1786199957132339,0.5354551076889038,0.3564274609088897,-0.1611932665109634,0.5406725406646729,0.3556866645812988,-0.1613766252994537,0.5458130836486816,0.3549352288246155,-0.1614964008331298,0.520256757736206,0.353704959154129,-0.1586235463619232,0.514866828918457,0.351236879825592,-0.1586876064538955,0.5102077722549438,0.3488963544368744,-0.158695563673973,0.5534923672676086,0.3571041524410248,-0.0293702147901058,0.5014386773109436,0.3499254882335663,-0.0189907029271125,0.5342528223991394,0.4072175025939941,-0.125665083527565,0.517301619052887,0.4038527607917785,-0.1229158490896225,0.5948524475097656,0.4752012491226196,0.0113738253712654,0.4612144827842712,0.4726407825946808,0.0863272622227668,0.6006795763969421,0.6607089042663574,-0.1047907099127769,0.4412209093570709,0.6592268943786621,-0.0337394699454307,0.5789853930473328,0.6201777458190918,-0.3807588219642639,0.4385009407997131,0.5578598380088806,-0.3759571015834808,0.5703314542770386,0.6189131140708923,-0.433674156665802,0.4324111938476562,0.510387659072876,-0.4301464557647705,0.5648378729820251,0.5900323390960693,-0.4396562576293945,0.4318302273750305,0.4874528348445892,-0.4334262907505035,0.5659970045089722,0.58958899974823,-0.3858884871006012,0.4363509118556976,0.5039705634117126,-0.3844485878944397,0.5563334226608276,0.8107179403305054,-0.019588828086853,0.4724927544593811,0.806125819683075,0.0198573246598243,0.5434855818748474,1.0217803716659546,-0.0817262679338455,0.4864053726196289,1.0470305681228638,-0.0568296313285827,0.5469017028808594,1.099463701248169,0.3876039981842041,0.4948398172855377,1.0737946033477783,0.3852036595344543,0.5515378713607788,1.0981297492980957,0.4392768740653991,0.4958547949790954,1.0661911964416504,0.4396577477455139,0.5356386303901672,1.1572754383087158,0.4485338628292084,0.4898969531059265,1.1225745677947998,0.4498317241668701
0.5274206399917603,0.3832700848579407,-0.2343789637088775,0.5354703664779663,0.3565200865268707,-0.2151207625865936,0.540681004524231,0.3557664752006531,-0.2151757776737213,0.5458232164382935,0.3549923002719879,-0.2152975797653198,0.5202397108078003,0.3537529408931732,-0.2125969231128692,0.5148581266403198,0.3512455224990845,-0.2127237319946289,0.5101531744003296,0.3488760590553283,-0.2127132415771484,0.5535608530044556,0.3574014008045196,-0.0534156486392021,0.5014093518257141,0.350081205368042,-0.0401534624397754,0.534260094165802,0.4074307382106781,-0.1657547056674957,0.517288863658905,0.4042577445507049,-0.1639120876789093,0.5942609310150146,0.47522634267807,-0.0690649449825286,0.4611257016658783,0.4727072119712829,0.0428603179752826,0.6008517146110535,0.6607772707939148,-0.1839044094085693,0.442262589931488,0.6615831851959229,-0.1096713095903396,0.5771756768226624,0.6190962195396423,-0.4736071228981018,0.4366249442100525,0.5591426491737366,-0.4819713234901428,0.5690738558769226,0.6201143264770508,-0.5280515551567078,0.4312925338745117,0.5099218487739563,-0.5381737947463989,0.5621525645256042,0.5941342711448669,-0.536813497543335,0.4309174120426178,0.4882463812828064,-0.5429663062095642,0.5629674196243286,0.592330276966095,-0.4791177809238434,0.4355754852294922,0.5054394006729126,-0.4911516308784485,0.5563367605209351,0.8102814555168152,-0.019276300445199,0.4721725583076477,0.8058196306228638,0.0195467974990606,0.5436775088310242,1.0128486156463623,-0.0767129734158515,0.4833266139030456,1.0229984521865845,-0.038347378373146,0.5472956299781799,1.1212923526763916,0.3423646092414856,0.4938819408416748,1.0750924348831177,0.3842142224311828,0.552399754524231,1.1241532564163208,0.3841249048709869,0.494102418422699,1.0729501247406006,0.4334585666656494,0.5367289781570435,1.1739758253097534,0.3708362579345703,0.4898168444633484,1.1396466493606567,0.4436278939247131
0.5276061296463013,0.3833042681217193,-0.2681852877140045,0.5356544256210327,0.3565892875194549,-0.2522473931312561,0.5408490896224976,0.3558608591556549,-0.2523754239082336,0.5459691882133484,0.3550897538661957,-0.2524823546409607,0.5202509760856628,0.3537388443946838,-0.2498246878385543,0.5148624181747437,0.3512174189090729,-0.2499597370624542,0.5101057291030884,0.3488468527793884,-0.250011146068573,0.5536265969276428,0.3576318621635437,-0.1055279970169067,0.5012288093566895,0.3502340316772461,-0.0920410975813865,0.5343421697616577,0.407518208026886,-0.2075231820344925,0.5172910690307617,0.4045788645744324,-0.2050810754299163,0.5933059453964233,0.475042849779129,-0.0717573389410972,0.4608747959136963,0.4719206988811493,0.0145752476528286,0.600949227809906,0.6592980027198792,-0.1799680292606353,0.4420781135559082,0.6608679294586182,-0.1148287057876586,0.5750434398651123,0.6195223331451416,-0.4669975638389587,0.4322912096977234,0.5557339787483215,-0.4857822954654693,0.5661187171936035,0.6245250105857849,-0.5208962559700012,0.4271619915962219,0.5064644813537598,-0.5422238111495972,0.5598923563957214,0.5989323854446411,-0.5282260179519653,0.4268065094947815,0.4860039055347442,-0.547985851764679,0.5611265897750854,0.5961494445800781,-0.4720222055912018,0.4309164583683014,0.5028654932975769,-0.4950312972068786,0.556331992149353,0.8084425330162048,-0.0191211495548486,0.4721032083034515,0.8054451942443848,0.0193944256752729,0.5424042344093323,1.0315899848937988,-0.0767602398991584,0.4815357327461242,1.0219018459320068,-0.0240231081843376,0.5473238825798035,1.1365193128585815,0.318781316280365,0.4930714070796966,1.1090489625930786,0.3923502564430237,0.5524041056632996,1.141777753829956,0.3580697178840637,0.4932664036750793,1.112763285636902,0.4388366341590881,0.5367385149002075,1.188715577125549,0.323060393333435,0.4899078905582428,1.1715518236160278,0.414201021194458
0.5279319882392883,0.3842503726482391,-0.2494224309921264,0.5360816717147827,0.3575199544429779,-0.2354107201099395,0.5411552786827087,0.3568648397922516,-0.2356291562318802,0.5462432503700256,0.3561561107635498,-0.2357132881879806,0.5205943584442139,0.3542269468307495,-0.2351076900959015,0.5150496959686279,0.3514547944068908,-0.2352375090122223,0.510158896446228,0.3489220440387726,-0.2353068888187408,0.5537127256393433,0.3580588102340698,-0.1016287803649902,0.501126766204834,0.3502370119094848,-0.099760852754116,0.5344553589820862,0.4084911346435547,-0.1941987723112106,0.5173736810684204,0.4056206047534942,-0.1941996365785598,0.591506838798523,0.474967360496521,-0.0452539846301078,0.4582040309906006,0.4692014157772064,0.0155936945229768,0.600568950176239,0.6487990021705627,-0.1457427740097046,0.4399223327636719,0.6604992151260376,-0.106469452381134,0.5740779638290405,0.6195099949836731,-0.4374215602874756,0.4304477572441101,0.5517594814300537,-0.4626087546348572,0.5645892024040222,0.6297668218612671,-0.4944223463535309,0.4259199500083923,0.504690408706665,-0.5190409421920776,0.5578727722167969,0.6056470274925232,-0.504296600818634,0.42558154463768,0.4819197356700897,-0.5250887274742126,0.5590326189994812,0.6004278659820557,-0.4436412751674652,0.4292756617069244,0.4965691566467285,-0.4712528586387634,0.5561941862106323,0.8072022199630737,-0.0159356612712144,0.4715963304042816,0.8048519492149353,0.0162621643394231,0.5441467761993408,1.0148158073425293,-0.0572144761681556,0.4814346730709076,1.02743661403656,-0.0246699471026659,0.5478665828704834,1.1910932064056396,0.3026542365550995,0.4927196502685547,1.183511734008789,0.366740882396698,0.5526211857795715,1.208809733390808,0.3373335003852844,0.4930385947227478,1.1978977918624878,0.4078137278556824,0.5371111631393433,1.2655209302902222,0.2785471677780151,0.4902292788028717,1.252383828163147,0.3474285006523132
0.5285054445266724,0.3842639625072479,-0.2221889197826385,0.5365939140319824,0.3576169610023498,-0.2062348127365112,0.5414859652519226,0.3569771647453308,-0.2064634263515472,0.5464731454849243,0.3562945425510406,-0.2065508365631103,0.5213189721107483,0.3542535006999969,-0.2072183787822723,0.5155961513519287,0.3514094948768616,-0.2073781490325927,0.5105621814727783,0.3487300276756286,-0.2074350863695144,0.5536990165710449,0.3580727875232696,-0.0655218213796615,0.5011240243911743,0.3496829867362976,-0.0701859071850776,0.5345787405967712,0.408450573682785,-0.1650795042514801,0.5174673199653625,0.4054804444313049,-0.1666991859674453,0.5909000635147095,0.4740564227104187,-0.0020523243583738,0.4571430087089538,0.4672090709209442,0.0410536006093025,0.5991181135177612,0.6402103900909424,-0.1149355620145797,0.4398721158504486,0.6540506482124329,-0.0818717032670974,0.5723835229873657,0.6193550825119019,-0.4195309281349182,0.4285732209682464,0.5494666695594788,-0.4216472506523132,0.5626571178436279,0.6327115893363953,-0.4811263084411621,0.4235170483589172,0.5074114203453064,-0.4772669374942779,0.5552731156349182,0.6095913648605347,-0.4889505505561828,0.4233463704586029,0.4827975928783417,-0.4866527616977691,0.5562131404876709,0.603261411190033,-0.4261656403541565,0.4271201193332672,0.4955376982688904,-0.4312898516654968,0.5560692548751831,0.8071365356445312,-0.0127456206828355,0.4714831411838531,0.804884672164917,0.0132264913991093,0.5486180782318115,1.0601831674575806,-0.0763533562421798,0.4810750484466553,1.028612494468689,0.0194371528923511,0.5485860109329224,1.2772796154022217,0.2099426537752151,0.4902885556221008,1.2462562322616575,0.4327507615089416,0.5527600049972534,1.3085800409317017,0.2366001904010772,0.4891580641269684,1.26705002784729,0.4752069413661957,0.5380725264549255,1.3534201383590698,0.1455489993095398,0.4897218346595764,1.3185343742370603,0.3908722996711731
0.5291866064071655,0.3843268454074859,-0.2110906392335891,0.536980152130127,0.3579432964324951,-0.1936088502407074,0.5417848825454712,0.3573326170444488,-0.1938254982233047,0.546707272529602,0.3566921353340149,-0.1939270496368408,0.5218002200126648,0.3544681668281555,-0.195622980594635,0.516010046005249,0.3515746295452118,-0.1957786381244659,0.5108960866928101,0.3488710820674896,-0.1958323121070861,0.553698718547821,0.3583551943302154,-0.0458298176527023,0.5011301636695862,0.3497077226638794,-0.056037425994873,0.5351266860961914,0.4084563851356506,-0.1512964069843292,0.5178943872451782,0.4054743349552154,-0.1544983834028244,0.5906129479408264,0.4740447103977203,0.0182438660413026,0.4566501975059509,0.4645364582538605,0.0456057675182819,0.5985426306724548,0.634806215763092,-0.1244725584983825,0.4358526170253753,0.6369026899337769,-0.0924563258886337,0.5717548727989197,0.6194450259208679,-0.4502761363983154,0.4245997965335846,0.5422117114067078,-0.4281415343284607,0.5606434345245361,0.6365414261817932,-0.5222407579421997,0.4215227663516998,0.5096391439437866,-0.4851553440093994,0.5530234575271606,0.6114538311958313,-0.5256857872009277,0.4233054220676422,0.4831396639347076,-0.4920850694179535,0.5545111894607544,0.6042104363441467,-0.4572526812553406,0.4261786937713623,0.4920958578586578,-0.4366286695003509,0.5553960800170898,0.8067455887794495,-0.0081598963588476,0.4713160991668701,0.8048089146614075,0.0086727878078818,0.5480591654777527,1.0358494520187378,-0.0630684271454811,0.4792376160621643,1.0305722951889038,0.0181580148637294,0.5483559966087341,1.272921800613403,0.2472366988658905,0.4901836514472961,1.2414220571517944,0.4353737235069275,0.5517332553863525,1.301492691040039,0.2769353985786438,0.4890503883361816,1.2603180408477783,0.4782969057559967,0.5378813743591309,1.349267840385437,0.1907248795032501,0.4900760054588318,1.3115284442901611,0.3967035710811615
