pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair07,33,0.26463523489732044,0.12581274273489554,0.19607708511310673,0.19311799012615863,0.31889625885259604,0.13360742025074349,0.1463176999309591,0.1420719527252007,0.11150131281825579,0.15484160095453467,0.08815379691934493,0.8185821190192518,0.7466428393227977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R1,00:01:51.722,111722,00:01:54.443,114443,2721,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,1,2,1,0,1,1,0,2561,2561,111722.0,114443.0,2721.0,155238.0,155568.0,330.0,330.0,both
pair07,34,0.2621795071240143,0.13402217453073484,0.17660245832116767,0.10760765423502443,0.23730664079653505,0.14665266678268743,0.12658187384803427,0.14950685606402644,0.10464658130090507,0.16886718793616776,0.10140009219293337,0.8731941036805926,0.819765795799363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R1,00:02:24.231,144231,00:02:24.549,144549,318,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,1,2,1,0,1,1,0,158,158,144225.0,144555.0,330.0,155238.0,155568.0,330.0,330.0,both
pair07,35,0.3529443314102909,0.20916194594076068,0.1767273991608517,0.2085720584073811,0.2999110762631397,0.29268866879722855,0.33230083641085084,0.31171759888674927,0.30939099930675806,0.3016450847343496,0.25457768741428877,0.7941469386583911,0.7444916829427416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R0,00:02:25.280,145280,00:02:26.040,146040,760,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,2,1,0,0,0,0,600,600,145280.0,146040.0,760.0,155238.0,155568.0,330.0,330.0,both
pair07,36,0.2976418290061043,0.1428865683831103,0.23364977022089212,0.2223912351243981,0.27439895590310714,0.21547564297157976,0.15162482515977085,0.1852596328572863,0.1256814692240183,0.174417931256332,0.11017206605270695,0.48051143536884827,0.6952944597760004,0.13243329029371836,0.16908954065086818,0.12668801254564438,0.08830866669816366,0.06545915261904475,0.6542467047729523,0.3548196964026332,0.3306810806425312,0.2308275566562335,0.2074401840737011,0.18830274385809334,0.47377971240343364,R1,16,,16A,16A+16C,,H0P0S0M0R0,00:01:49.177,109177,00:01:49.262,109262,85,R1,1.6,16,ppA_right,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,1,1,1,0,1,0,-75,75,109054.5,109384.5,330.0,155238.0,155568.0,330.0,330.0,right_left
pair07,37,0.2288821618114869,0.10183749797581235,0.22216892861446852,0.08610954360091991,0.26748272841847465,0.12577838313713918,0.14782716980231086,0.14560527499552442,0.1257890123701296,0.1726485746877912,0.11534844527140423,0.7413136964717344,0.7369093918061871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,,16A+16C,,H1P1S0M0R0,00:01:49.883,109883,00:01:50.123,110123,240,R1,1.6,16,ppA_left,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,1,1,0,0,0,1,1,1,2,2,0,80,80,109838.0,110168.0,330.0,155238.0,155568.0,330.0,330.0,left
pair07,38,0.3127210162464523,0.09190886201788558,0.164160716331249,0.13670475887369707,0.2767493450634352,0.21751778058229282,0.325281079703544,0.24098424687345849,0.3153671756047925,0.25461606233633854,0.2813562077324176,0.6769487531468641,0.7710572066914528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,16A,16A+16C,,H0P1S0M0R0,00:01:50.798,110798,00:01:50.838,110838,40,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,1,0,0,0,2,1,0,1,1,0,-120,120,110653.0,110983.0,330.0,155238.0,155568.0,330.0,330.0,both
pair07,39,0.2933115863152156,0.16961200371631777,0.16578728600173626,0.17036120883934305,0.16735154921991252,0.21381908245989117,0.1671268224323597,0.23026363315054116,0.1607737064475462,0.2386557775133355,0.15118639829210226,0.6745775133091835,1.010224054400318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,16C,16A+16C,,H0P1S0M0R0,00:02:12.749,132749,00:02:13.029,133029,280,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,1,0,0,0,2,1,0,1,1,0,120,120,132724.0,133054.0,330.0,155238.0,155568.0,330.0,330.0,both
pair07,40,0.4360697278777783,0.22874001137282865,0.18082881893961272,0.2563902459320137,0.1751779473411729,0.29039042506896734,0.16273807122465128,0.2917806925686674,0.1521811462798455,0.28064841528526,0.14518623880917952,0.6302499798004298,1.0765081898408746,0.07807569298291185,0.21696796962330464,0.23361136247737613,0.21707394304213204,0.19377336632019124,0.8557651352170654,0.398452305802042,0.3697923411128485,0.3536387121286067,0.3285180699583754,0.3034976401757689,0.8625192980890285,R1,16,,16C,16A+16C,,H0P0S0M0R0,00:02:13.318,133318,00:02:13.758,133758,440,R1,1.6,16,ppA_right,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,1,1,1,0,1,0,280,280,133318.0,133758.0,440.0,155238.0,155568.0,330.0,330.0,right_left
pair07,41,0.3494053108324044,0.24030416352322043,0.16719475979687065,0.2732441774722541,0.16579245246573493,0.3020352425531335,0.12814581576842257,0.3025168426143693,0.11331010120585186,0.29505435044302686,0.11907794733527624,0.683277088388422,1.0012903147200491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,,16A+16C,,H1P1S0M0R0,00:02:14.037,134037,00:02:14.145,134145,108,R1,1.6,16,ppA_left,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-52,52,133926.0,134256.0,330.0,155238.0,155568.0,330.0,330.0,left
pair07,42,0.2542275744535342,0.21288524267204986,0.13696759944756062,0.1802190271620223,0.07049645020843866,0.18432153031542933,0.05150909346983212,0.18668848566280946,0.04991990483757141,0.19165824162905448,0.06717704343015532,0.6822312884905769,1.0366569861169104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,16C,16A+16C,,H0P1S1M0R0,00:02:15.147,135147,00:02:15.228,135228,81,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,1,1,0,0,2,1,0,2,2,1,-79,79,135022.5,135352.5,330.0,155238.0,155568.0,330.0,330.0,both
pair07,43,0.31858593260105894,0.24900390701479996,0.11519695956133773,0.19768944041991832,0.06995776844962749,0.20439105941350483,0.06043025366666719,0.1998311922812501,0.060912865707105746,0.19679186358560746,0.0766264644176001,0.5510149135763606,0.9429216217024698,0.061072796932036724,0.09295225690572426,0.07750865378103651,0.06366140209851213,0.06398455077911759,0.7385598893468919,0.3315688413608881,0.23963356892763463,0.22430973377264313,0.20630883946872128,0.20424737117897712,0.7054472408974891,R1,16,,16A,16A+16C,,H0P0S1M0R1,00:02:17.856,137856,00:02:17.936,137936,80,R1,1.6,16,ppA_right,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,1,0,1,1,1,1,2,3,1,-80,80,137731.0,138061.0,330.0,155238.0,155568.0,330.0,330.0,right_left
pair07,44,0.3156877473199598,0.2923663184910541,0.11969344629556442,0.2470068538681999,0.07600325857021498,0.23262649750951772,0.06735512895103478,0.22726812374983796,0.06861163935375576,0.24309680429987837,0.0911931258923006,0.6517618860012706,0.8796189370942648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,,16A+16C,,H1P1S1M0R1,00:02:18.216,138216,00:02:18.336,138336,120,R1,1.6,16,ppA_left,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,1,1,1,0,1,1,1,1,4,4,1,-40,40,138111.0,138441.0,330.0,155238.0,155568.0,330.0,330.0,left
pair07,45,0.17239167823966012,0.047211242184149314,0.031252292304077244,0.05902581478090876,0.10630958224661317,0.07318697888766916,0.03958244321237749,0.06587287052486328,0.050816813466238946,0.07526219935685537,0.0660971205247752,0.7201743962701856,0.7339083851172075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,,16C,16A,H0P1S0M0R0,00:01:49.883,109883,00:01:50.123,110123,240,R1,1.6,16,ppA_left,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-282,282,109838.0,110168.0,330.0,156625.0,157147.0,522.0,330.0,both
pair07,46,0.2453725090369005,0.038484834187076385,0.10060474502906963,0.11897150886988178,0.11153926153469902,0.18771711107291847,0.1986440515244338,0.18520898193101756,0.22465074795780743,0.17145518003492363,0.21729418625240268,0.6756732338764815,0.7142262661720945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,16A,16C,16A,H1P1S0M1R0,00:01:50.798,110798,00:01:50.838,110838,40,R1,1.6,16,ppA_both,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,1,1,0,1,0,2,2,1,3,3,1,-482,482,110653.0,110983.0,330.0,156625.0,157147.0,522.0,330.0,both
pair07,47,0.22708834296568536,0.2549547151304991,0.12989152955309086,0.2102199568006827,0.12063604088417351,0.16991909701422528,0.07704103831999475,0.1493635884983562,0.036674203908609745,0.15471290056643455,0.033082516547752336,0.5779464177321239,0.8106181106322815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,,16C,16A,H0P1S1M0R1,00:02:18.216,138216,00:02:18.336,138336,120,R1,1.6,16,ppA_left,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,0,1,1,0,1,1,2,0,3,3,1,-402,402,138111.0,138441.0,330.0,156625.0,157147.0,522.0,330.0,both
pair07,48,0.25887016960958015,0.11382643125112864,0.25826998034812404,0.12338669874053203,0.22831494096235708,0.1510081322206203,0.1812882114468776,0.15143234012125703,0.13839233360001227,0.14407219691555073,0.0974084978762054,0.6457743233827972,0.8732679484494996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,16C,16C,16A,H1P1S0M0R0,00:02:12.749,132749,00:02:13.029,133029,280,R1,1.6,16,ppA_both,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,1,1,0,0,0,2,2,1,2,2,0,-242,242,132724.0,133054.0,330.0,156625.0,157147.0,522.0,330.0,both
pair07,49,0.277377682516356,0.1841326610185976,0.24787654385138175,0.2231767634694517,0.21886571850834216,0.2329878700949916,0.16428009280319464,0.21229690399196413,0.1193458748909554,0.1823697814912413,0.0860534126034768,0.5997456376950995,0.857400929777575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,,16C,16C,16A,H0P1S0M0R0,00:02:13.318,133318,00:02:13.758,133758,440,R1,1.6,16,ppA_right,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-82,82,133318.0,133758.0,440.0,156625.0,157147.0,522.0,440.0,both
pair07,50,0.23228760064923654,0.19950116909169033,0.23997024473671547,0.1487881950672341,0.17987965274667164,0.12398861110026002,0.11924862906120869,0.10448521858692959,0.06377178842024152,0.09328860413549785,0.03056878163066861,0.6388825874665021,0.8450777257472184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,16C,16C,16A,H1P1S1M1R0,00:02:15.147,135147,00:02:15.228,135228,81,R1,1.6,16,ppA_both,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,1,1,1,1,0,2,2,1,4,4,2,-441,441,135022.5,135352.5,330.0,156625.0,157147.0,522.0,330.0,both
pair07,51,0.2835748417710082,0.2126089330551068,0.25817779209752295,0.2442502744031054,0.22087778247821846,0.24918739356675573,0.15487144308541562,0.22941273094312745,0.10129555394458707,0.20387030988950475,0.0640176867654613,0.6447699614446488,0.8195582395786444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,,16C,16A,H0P1S0M0R0,00:02:14.037,134037,00:02:14.145,134145,108,R1,1.6,16,ppA_left,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-414,414,133926.0,134256.0,330.0,156625.0,157147.0,522.0,330.0,both
pair07,52,0.19122178335159826,0.11383028468589314,0.05624025647889596,0.19481894201936725,0.11734919741082649,0.14815579294678194,0.05722306361971827,0.09788263197505033,0.06500322497671931,0.07932275190157644,0.07788868990313975,0.5550049124075196,0.7319416518936904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,,16A,16C,16A,H0P1S0M1R0,00:01:49.177,109177,00:01:49.262,109262,85,R1,1.6,16,ppA_right,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,0,1,0,1,0,1,2,0,2,2,1,-437,437,109054.5,109384.5,330.0,156625.0,157147.0,522.0,330.0,both
pair07,53,0.21423088371162669,0.21089523054729978,0.14179847466677153,0.1531468496698484,0.12089943689342948,0.13299105267314593,0.08018255825083521,0.1172176885778473,0.04158419491081501,0.10608897769434865,0.027614699826492083,0.5915869896938021,0.846764451134885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,,16A,16C,16A,H0P1S1M1R0,00:02:17.856,137856,00:02:17.936,137936,80,R1,1.6,16,ppA_right,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,0,1,1,1,0,1,2,0,3,3,2,-442,442,137731.0,138061.0,330.0,156625.0,157147.0,522.0,330.0,both
pair07,54,0.18669127106511635,0.09694176729883343,0.02884561553310584,0.1634988081882143,0.16886556504006003,0.06658319516943335,0.05388668331916585,0.05734442844774581,0.03566260587442454,0.056920577571205076,0.02547285426733133,0.7303594861553822,0.7559136659164948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16C,16A,H1P1S0M0R1,00:01:51.722,111722,00:01:54.443,114443,2721,R1,1.6,16,ppA_both,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,1,1,0,0,1,2,2,1,3,3,0,2199,2199,111722.0,114443.0,2721.0,156625.0,157147.0,522.0,522.0,both
pair07,55,0.17815271258497223,0.11142920476256585,0.05667162042160752,0.07027457706287588,0.14521890666943416,0.07744105589263196,0.059935372731689425,0.06260238181107038,0.02513833755106606,0.06793399042482191,0.02573667691090308,0.7602665448937382,0.6751838818872622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16C,16A,H1P1S0M0R1,00:02:24.231,144231,00:02:24.549,144549,318,R1,1.6,16,ppA_both,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,1,1,0,0,1,2,2,1,3,3,0,-204,204,144225.0,144555.0,330.0,156625.0,157147.0,522.0,330.0,both
pair07,56,0.26859875662364385,0.17211702762958367,0.07249156208111898,0.17108451652108653,0.16765841164811174,0.23815200858343513,0.20814726751655818,0.2350706042258344,0.21176894497676058,0.20333508855899166,0.17747595338713287,0.6893977492163419,0.6764859451387706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16C,16A,H1P1S0M0R0,00:02:25.280,145280,00:02:26.040,146040,760,R1,1.6,16,ppA_both,00:02:36.625,156625,00:02:37.147,157147,522,R1,1.6,16,ppB_both,7,1,A,B,1,1,0,0,0,2,2,1,2,2,0,238,238,145280.0,146040.0,760.0,156625.0,157147.0,522.0,522.0,both
