pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair05,11,4.437956714904694,5.047517325909043,5.292638868235082,4.935504396662734,4.917707773410301,4.600883413764189,4.778194038393197,3.917775919331099,4.615019953367261,3.933377926899424,4.6412788725170575,2.2552732353218072,4.320308855045135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16A+16C,16A+16C,,16A,H0P1S1M0R1,00:02:46.435,166435,00:02:47.595,167595,1160,R1,1.6,16,ppA_both,00:08:44.030,524030,00:08:44.230,524230,200,R2,2.3,16,ppB_right,5,1,A,B,0,1,1,0,1,2,1,0,3,3,1,960,960,166435.0,167595.0,1160.0,523965.0,524295.0,330.0,330.0,both
pair05,12,4.530518369879992,4.332639079686315,4.791810557590915,4.504354015674032,5.239405228239207,4.478645623517452,5.400630666914879,3.865191113585554,5.299804186765041,3.870631117547817,5.157521210015361,3.5892907265258898,3.8362969124974455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16A+16C,16A+16C,,16A,H0P1S0M0R0,00:02:50.417,170417,00:02:51.539,171539,1122,R1,1.6,16,ppA_both,00:08:44.030,524030,00:08:44.230,524230,200,R2,2.3,16,ppB_right,5,1,A,B,0,1,0,0,0,2,1,0,1,1,0,922,922,170417.0,171539.0,1122.0,523965.0,524295.0,330.0,330.0,both
pair05,13,5.525499810298911,5.054085460739364,4.496988169023012,4.047976900933326,5.331306268973256,4.004832896818372,5.763387553303733,4.090534866026217,5.986409195834166,3.955529727327111,6.085129129978002,3.27599929509344,5.489778544681295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,,16A+16C,,16A,H1P1S0M0R1,00:02:52.693,172693,00:02:52.933,172933,240,R1,1.6,16,ppA_right,00:08:44.030,524030,00:08:44.230,524230,200,R2,2.3,16,ppB_right,5,1,A,B,1,1,0,0,1,1,1,1,3,3,0,40,40,172648.0,172978.0,330.0,523965.0,524295.0,330.0,330.0,right
pair05,14,5.548790798918996,4.760492265463109,4.962446785096031,4.2511060721256895,5.36402432280886,4.482791127569544,6.092372520946601,4.405817008653555,6.184297631490324,4.332896914834319,6.204846874012048,3.1755142476704923,4.48475665916011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,,16A,,16A,H1P0S0M0R1,00:02:54.881,174881,00:02:55.087,175087,206,R1,1.6,16,ppA_right,00:08:44.030,524030,00:08:44.230,524230,200,R2,2.3,16,ppB_right,5,1,A,B,1,0,0,0,1,1,1,1,2,2,0,6,6,174819.0,175149.0,330.0,523965.0,524295.0,330.0,330.0,right
pair05,15,4.523277796201036,4.822611624721458,5.149891168785532,5.754927369021352,5.028618929648203,5.655597894782424,4.846937859120143,4.770211231535113,4.639839855440742,3.2867684013937666,4.6185014182794095,1.6716858396920884,4.033741961992199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16A+16C,16A+16C,16C,,H0P0S1M0R0,00:02:46.435,166435,00:02:47.595,167595,1160,R1,1.6,16,ppA_both,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,0,0,1,0,0,2,1,0,1,1,1,886,886,166435.0,167595.0,1160.0,524398.0,524728.0,330.0,330.0,both
pair05,16,4.687388934015456,4.257516617612503,4.76517738090382,5.49255306216978,5.208355156728672,5.6633219883022266,5.345432742263087,4.944615036835235,5.277665566061371,3.522856506903414,5.136320801761782,3.089086993643318,3.5457653550002703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16A+16C,16A+16C,16C,,H0P0S0M0R0,00:02:50.417,170417,00:02:51.539,171539,1122,R1,1.6,16,ppA_both,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,0,0,0,0,0,2,1,0,0,0,0,848,848,170417.0,171539.0,1122.0,524398.0,524728.0,330.0,330.0,both
pair05,17,4.184084591089236,6.074920425153323,4.44403182232882,6.015779813138534,5.37549275095951,6.0032535529460365,5.77603942265301,5.477927501192976,5.984500333872048,4.188132941994143,6.085479302946447,3.7327236197339317,5.339467968086593,6.8540972874582735,7.519182266364675,8.013338874922871,8.08383321748935,7.873094100550756,6.152071951338493,4.298318215657472,5.139681902813397,5.296643526448455,4.8673281134119675,3.7654575025566657,1.7370782856474585,R1-R2,16,,16A+16C,16C,,H0P0S0M9R0,00:02:52.693,172693,00:02:52.933,172933,240,R1,1.6,16,ppA_right,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,0,0,0,0,0,1,1,1,0,1,0,-34,34,172648.0,172978.0,330.0,524398.0,524728.0,330.0,330.0,right_left
pair05,18,5.032205067752294,5.271162108828696,6.610129660669814,6.281172999238115,7.427440832669693,6.217950170373602,7.911824422760717,5.43329092719453,7.968868058006529,4.356038556659528,7.753760764206451,2.633615644219294,6.694803874221848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16C,,16C,,H1P0S0M1R0,00:02:56.611,176611,00:02:56.754,176754,143,R1,1.6,16,ppA_left,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,1,0,0,1,0,1,1,1,2,2,1,-131,131,176517.5,176847.5,330.0,524398.0,524728.0,330.0,330.0,left
pair05,19,3.7475076434690933,2.997631132399748,1.493411655670154,3.4634262543298338,1.7230415975458164,4.139467057323647,2.1040872717136643,4.496073548727113,2.327295972267003,4.156480586359553,2.435294265565384,3.2319672816746636,2.0970343795159834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:45.272,585272,00:09:45.503,585503,231,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,71,71,585222.5,585552.5,330.0,212793.0,213123.0,330.0,330.0,left
pair05,20,4.074842115284589,3.070809167735036,1.5131075624501902,4.117951338621645,1.8948283471886502,4.702434641459954,2.3005860851540234,4.979482229378318,2.5419728138766593,4.665631488842634,2.5308485909457796,2.9127438256699487,2.07875700580171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:46.267,586267,00:09:46.547,586547,280,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,120,120,586242.0,586572.0,330.0,212793.0,213123.0,330.0,330.0,left
pair05,21,4.057352074594889,2.9085733411505488,1.4400852665224564,3.817928294526322,1.8168741722514032,4.527022530158177,2.2009647479554135,5.117106175203162,2.439132304700194,5.201453034736719,2.4454839962788992,2.772029071794409,1.971188532465188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:46.869,586869,00:09:46.989,586989,120,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-40,40,586764.0,587094.0,330.0,212793.0,213123.0,330.0,330.0,left
pair05,22,4.111319826079886,3.9704418546320204,2.0271290174210157,3.935011264862282,1.7795043440266263,4.357152559788118,1.651143386537225,4.285602783888636,1.6867740713573993,4.285868466952398,1.7788705347967535,3.8338420263558652,2.1683962856518324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11D,,11D,,H1P0S0M0R0,00:09:49.155,589155,00:09:49.315,589315,160,R2,2.6,11,ppA_left,00:03:25.468,205468,00:03:25.782,205782,314,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-154,154,589070.0,589400.0,330.0,205460.0,205790.0,330.0,330.0,left
pair05,24,3.5485425231087215,2.824897837387615,1.2610306569615495,3.312806534893178,1.1341453256794292,3.8380909560455985,0.8305870243176452,4.198965689716977,0.6761373995123457,3.94569553000378,0.7614717480290649,3.170798590605176,1.457774127089949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:58.871,598871,00:09:58.991,598991,120,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-40,40,598766.0,599096.0,330.0,212793.0,213123.0,330.0,330.0,left
pair05,25,4.190560320446616,2.6425920865619354,1.257555414144703,4.303135622163143,1.0323808550962417,4.922020125057694,0.8569779342243753,5.308145931824036,0.7620913872001654,5.030297492096479,0.9179179087137044,2.9371706649764113,1.5069619706400026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:59.505,599505,00:09:59.905,599905,400,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,240,240,599505.0,599905.0,400.0,212793.0,213123.0,330.0,330.0,left
pair05,26,4.507235304845014,3.0395133029615735,1.538752074513268,4.641662852796845,1.1655307534285415,5.361265147333515,0.9577295891828825,5.515059891897023,0.8070024206024643,5.022107725064803,0.828091378957866,3.4638029090163243,1.7759237947242257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:10:01.395,601395,00:10:03.235,603235,1840,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,1680,1680,601395.0,603235.0,1840.0,212793.0,213123.0,330.0,330.0,left
pair05,27,4.403893380953262,3.755100157859502,1.73735557374131,4.072465040490091,1.767920869054448,4.688113806066912,1.6305325521633107,4.727287319909503,1.0669855727029949,4.614044694406984,1.1173944330295629,4.566349266986577,1.4771075726186271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11A+11D,,11D,,H0P0S0M1R0,00:10:05.413,605413,00:10:05.573,605573,160,R2,2.6,11,ppA_left,00:03:25.468,205468,00:03:25.782,205782,314,R1,1.7,11,ppB_left,5,1,B,A,0,0,0,1,0,1,1,1,1,2,1,-154,154,605328.0,605658.0,330.0,205460.0,205790.0,330.0,330.0,left
pair07,29,1.9490954432105425,1.4238882570599407,1.1210380533418185,2.0791960716773126,1.0282988560615371,1.6515040983113927,1.3813211120642033,1.8131987773319915,1.597048396711814,2.2498597966946776,1.8162965817380068,2.476925658187939,2.0248466499815008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H0P1S0M0R0,00:01:29.925,89925,00:01:30.796,90796,871,R1,1.4,14,ppA_left,00:01:27.323,87323,00:01:28.003,88003,680,R1,1.4,14,ppB_left,7,1,B,A,0,1,0,0,0,1,1,1,1,2,0,191,191,89925.0,90796.0,871.0,87323.0,88003.0,680.0,680.0,left
pair07,30,2.1700040174270487,1.5482820676666895,0.6683429321680006,2.467753396885956,0.854634829277514,2.1931566962011697,1.63118703283085,2.064650753184281,1.8471107394489872,2.177576160482214,2.0583602157878507,2.5686050301419803,1.423430810248683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H0P1S0M0R0,00:01:29.925,89925,00:01:30.796,90796,871,R1,1.4,14,ppA_left,00:01:30.489,90489,00:01:31.602,91602,1113,R1,1.4,14,ppB_left,7,1,A,B,0,1,0,0,0,1,1,1,1,2,0,-242,242,89925.0,90796.0,871.0,90489.0,91602.0,1113.0,871.0,left
pair07,31,2.170128528853458,1.7229874659152147,1.3237902567140207,2.6148192482132564,1.3473875282162382,2.1514895247333112,1.5137670908283711,2.0215477543119924,1.6921398331415445,2.2048667830196282,1.935680886548205,2.3050603969273453,2.0148553806763547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H1P1S0M0R0,00:01:31.324,91324,00:01:31.511,91511,187,R1,1.4,14,ppA_left,00:01:27.323,87323,00:01:28.003,88003,680,R1,1.4,14,ppB_left,7,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-493,493,91252.5,91582.5,330.0,87323.0,88003.0,680.0,330.0,left
pair07,32,2.3945099519749125,1.800836003239617,0.6643379732950395,2.9492788977944975,0.7691524477394678,2.6222262819541458,1.5887722631159946,2.312274319561669,1.8139503248480406,2.3364925595032657,2.0263181526337375,2.3459516497962807,1.349728991545024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H1P1S0M0R0,00:01:31.324,91324,00:01:31.511,91511,187,R1,1.4,14,ppA_left,00:01:30.489,90489,00:01:31.602,91602,1113,R1,1.4,14,ppB_left,7,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-926,926,91252.5,91582.5,330.0,90489.0,91602.0,1113.0,330.0,left
pair07,33,1.0675741504407412,0.981041445154915,0.84981283648609,1.0927400417680804,1.0953370097107213,0.9185684693157048,0.9485672374246524,0.7262468096811339,0.9160305094089521,0.4197442387770023,0.8970758248229106,2.5227507102067532,1.4429746725319783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R1,00:01:51.722,111722,00:01:54.443,114443,2721,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,1,2,1,0,1,1,0,2561,2561,111722.0,114443.0,2721.0,155238.0,155568.0,330.0,330.0,both
pair07,34,0.9699529473868032,0.4245801219709185,1.1207355195907909,0.5247249299877315,0.7220458461826748,0.33436422174970915,0.9605717241218665,0.25792579154817746,1.089202206854819,0.3360567112275693,0.8688919919952415,3.133784597089111,1.866551706323028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R1,00:02:24.231,144231,00:02:24.549,144549,318,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,1,2,1,0,1,1,0,158,158,144225.0,144555.0,330.0,155238.0,155568.0,330.0,330.0,both
pair07,35,1.6662035685706418,1.8008529649899088,0.7021963515595413,1.1379149482381907,0.721923098746073,1.6252503398583902,1.4260670978376018,2.006150715259905,1.7627590025426962,1.587673107667762,1.9120066461232919,3.3526975548005122,1.9589509952238298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R0,00:02:25.280,145280,00:02:26.040,146040,760,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,2,1,0,0,0,0,600,600,145280.0,146040.0,760.0,155238.0,155568.0,330.0,330.0,both
pair07,36,1.2438334554323436,1.034093271511795,1.4843357521494196,0.6216064178107553,1.7717394612575317,0.7493686835306009,1.7323415267462134,0.7979799987176657,1.647870251000903,0.5381007100585492,1.6308183583078986,1.547596548505002,0.9691347087763891,1.4668561663477695,0.8615618560754578,0.6341673090058156,0.5001694909695092,0.2933752581609382,0.8518476740861463,1.8343807345852479,1.291303586021437,1.246626273154845,1.2347905654449487,1.0569027524981693,0.7989968208894139,R1,16,,16A,16A+16C,,H0P0S0M0R0,00:01:49.177,109177,00:01:49.262,109262,85,R1,1.6,16,ppA_right,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,1,1,1,0,1,0,-75,75,109054.5,109384.5,330.0,155238.0,155568.0,330.0,330.0,right_left
pair07,37,1.287272114679383,1.7852768874759206,1.2276754677876516,1.071982117865165,1.671412110290739,1.1037792278086578,1.7254977146932022,0.84720524090801,1.5834610112805763,0.540926806425766,1.463957580501033,2.374462407592779,1.1617938145324418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,,16A+16C,,H1P1S0M0R0,00:01:49.883,109883,00:01:50.123,110123,240,R1,1.6,16,ppA_left,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,1,1,0,0,0,1,1,1,2,2,0,80,80,109838.0,110168.0,330.0,155238.0,155568.0,330.0,330.0,left
pair07,39,1.676716885292742,2.7464032244719463,1.6665151279327883,1.5417917652219089,1.3774468072633486,1.715186543241577,1.0832645774101908,1.6399267479281308,0.889551308503572,1.161115501972611,0.7533501319611619,2.6792181803454054,2.8668327072602646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,16C,16A+16C,,H0P1S0M0R0,00:02:12.749,132749,00:02:13.029,133029,280,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,1,0,0,0,2,1,0,1,1,0,120,120,132724.0,133054.0,330.0,155238.0,155568.0,330.0,330.0,both
pair07,40,1.6712905367849882,2.1408653062733594,1.5347066189732823,1.1865760457606458,1.230668351253361,1.3307058886286751,0.8562824415296859,1.3089143018780354,0.7433380022273773,1.2201967648719532,0.6220827752698138,2.5945400945873907,2.791903615765922,1.3827923839988752,1.31695003322919,1.3513147879720768,1.2305933426341245,1.17224843323274,2.0371188953903587,2.319428946436464,1.3449785197866462,1.210178912819718,1.1145274938139327,1.146802868749857,2.891826479103311,R1,16,,16C,16A+16C,,H0P0S0M0R0,00:02:13.318,133318,00:02:13.758,133758,440,R1,1.6,16,ppA_right,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,1,1,1,0,1,0,280,280,133318.0,133758.0,440.0,155238.0,155568.0,330.0,330.0,right_left
pair07,41,1.4624849100980877,1.6511223971271745,1.5116306643723418,1.0098852641106053,1.498153564743821,1.1967347419384338,1.0381532759022118,1.2410368378374028,0.9067409454758577,1.3243921674711046,0.6897335892523504,2.3517380521038045,2.467530741360165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,,16A+16C,,H1P1S0M0R0,00:02:14.037,134037,00:02:14.145,134145,108,R1,1.6,16,ppA_left,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-52,52,133926.0,134256.0,330.0,155238.0,155568.0,330.0,330.0,left
