time,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_right_thumb_tip_relative,y_right_thumb_tip_relative,z_right_thumb_tip_relative,x_left_thumb_tip_relative,y_left_thumb_tip_relative,z_left_thumb_tip_relative,x_right_index_finger_tip_relative,y_right_index_finger_tip_relative,z_right_index_finger_tip_relative,x_left_index_finger_tip_relative,y_left_index_finger_tip_relative,z_left_index_finger_tip_relative,x_right_middle_finger_tip_relative,y_right_middle_finger_tip_relative,z_right_middle_finger_tip_relative,x_left_middle_finger_tip_relative,y_left_middle_finger_tip_relative,z_left_middle_finger_tip_relative,x_right_ring_finger_tip_relative,y_right_ring_finger_tip_relative,z_right_ring_finger_tip_relative,x_left_ring_finger_tip_relative,y_left_ring_finger_tip_relative,z_left_ring_finger_tip_relative,x_right_pinky_finger_tip_relative,y_right_pinky_finger_tip_relative,z_right_pinky_finger_tip_relative,x_left_pinky_finger_tip_relative,y_left_pinky_finger_tip_relative,z_left_pinky_finger_tip_relative,File,Speaker,comparison_id
1022160.0,0.0307248407516232,0.0082816759573525,0.1335206909326257,-0.5896405757978888,-0.0832825129530561,0.1335207786685211,-0.0321849097274911,-0.1171724786229027,0.0154929647064983,-0.2141024861842003,0.0309856650166708,0.0160736354291711,-0.042172827133223,-0.1707714873422268,0.0267595462137649,-0.2051094171478643,0.0323245473218063,0.0062256291195099,-0.0227928787331137,-0.1589887416318665,0.0275491269400668,-0.1923131815068745,0.0014585673730516,0.0082772363367922,-0.0161791504775227,-0.1617475000699357,0.018729929662962,-0.1698760667029475,-0.0293908761261749,0.0078721570773428,-0.0216398068662515,-0.1582604763275359,0.0167819817126621,-0.1423885784737982,-0.0570839703146925,0.0070225711920958,009_b,B,257
1022180.0,0.0302337094232269,0.007082743720524,0.1359390268539231,-0.5941034350096654,-0.0741197469241106,0.135939098686831,-0.0187502134218032,-0.1261272043997605,0.0113133084520234,-0.212904598242036,0.0300147121983944,0.0168451685832911,-0.0294382086847473,-0.1820986947560956,0.0211940956722171,-0.2054181536172588,0.0331291568144038,0.0074257166777425,-0.021395322559275,-0.1679280647630081,0.0220342953249282,-0.1929638293444655,0.0018622689221508,0.009265643565739,-0.0296365492298973,-0.1691503277031172,0.0139527664787906,-0.1707317549609249,-0.0293581867516665,0.0086452699690336,-0.0472204072099707,-0.154412184142739,0.0120528385517555,-0.1434535182897502,-0.0571672741493436,0.0078522761175961,009_b,B,257
1022200.0,0.029602029605557,0.0060315293353276,0.1347480527449732,-0.5974888197207779,-0.0615305364677527,0.1347481049898278,-0.0012839422151714,-0.1387545395369005,0.0062901725363627,-0.2117493409912075,0.0292965027849658,0.0173714964570743,-0.018396938676009,-0.1956346282155041,0.0136271660684628,-0.205317310058889,0.0340847085568218,0.0081950746924437,-0.0209374706341682,-0.1781570485945955,0.0143629916751044,-0.1931685704507744,0.0023978332633571,0.0099094385904137,-0.0446160639756141,-0.1790226456555297,0.0072186156129073,-0.1712108489888907,-0.029218338294791,0.0091870457867892,-0.0763007649312751,-0.1517692475383354,0.0056621705824696,-0.1442491563503674,-0.0571998502881152,0.0085018140232072,009_b,B,257
1022220.0,0.0287337395049524,0.0050788325100237,0.1303284358165906,-0.5994625075687546,-0.0460054435971879,0.1303284672039832,0.0154679639159047,-0.1542018965259566,0.0009311628465761,-0.2108494699448182,0.0291707104935312,0.0177562932326584,-0.0108215666184364,-0.2108129345824521,0.0052224665133233,-0.204902401484567,0.0350343741014715,0.0086637636475932,-0.0218669601548092,-0.1887544751934129,0.0056514832992832,-0.1929600570682011,0.0029673597426633,0.0103381853389189,-0.0599536418984745,-0.1906509833549714,-0.0002978203288078,-0.1712063857915093,-0.02891545687925,0.0095659424822928,-0.1055879628071032,-0.1515248686833668,-0.0010788004715304,-0.1444885544347209,-0.0571068685241615,0.0089940204709026,009_b,B,257
1022240.0,0.0276195201800541,0.0041464345578012,0.1239012430593276,-0.599763306004959,-0.0279885786720592,0.123901252892591,0.0268346580096393,-0.171303799093625,-0.004173844299491,-0.2104850777666125,0.0297682853800271,0.0181331603938737,-0.0079668211344522,-0.2267088346458838,-0.0027095700798955,-0.2044136628175744,0.0357892668018167,0.0090352964161982,-0.0244904537456014,-0.1990824542878915,-0.0026956165167883,-0.1925178916669108,0.0034153357321344,0.0106907695475615,-0.0749358955387404,-0.2034277593630853,-0.0072035187418798,-0.1707623335742714,-0.0284801127302776,0.0098636319604482,-0.1318974607369082,-0.1544850722267927,-0.0067750319899194,-0.1440907550583404,-0.0568375988240381,0.0093664755938657,009_b,B,257
1022260.0,0.0263106534023383,0.003187247611696,0.1173876591326312,-0.5979465653882611,-0.0075896382829361,0.117387644359883,0.0299553994475954,-0.1887823668563855,-0.0085819393996223,-0.2108260030602776,0.0310522463193325,0.0185474677036333,-0.0105709481965989,-0.2419538049993854,-0.0094225325078686,-0.2040712730863742,0.036323285263375,0.0094101835511672,-0.0291552290560742,-0.2090936606076807,-0.0098306784345912,-0.1920739881602844,0.0037228471868884,0.0110188592355258,-0.0892832974074753,-0.2168629712567762,-0.0127372567557824,-0.1700867962992123,-0.0279297149446287,0.0101206106831753,-0.1532396400718197,-0.1608775954098931,-0.0108289865112278,-0.1432820023512132,-0.0563419447546524,0.0096604968702798,009_b,B,257
1022280.0,0.024952176921426,0.0021929954276176,0.1126684492122048,-0.5932888577771555,0.01513839956836,0.1126684036497091,0.0244265971925494,-0.2052353897346579,-0.0123824243370636,-0.2116987929436883,0.0328322092325885,0.018922774895699,-0.0184623349192615,-0.2546588922186652,-0.015236725654451,-0.2039919262514398,0.036821602241297,0.0097403922427086,-0.0365176358584228,-0.219141544108731,-0.0160259138027864,-0.1918062271512207,0.0040911424198244,0.011293257708284,-0.1033128212742768,-0.2300474522040168,-0.0172525062213516,-0.1694849439391935,-0.027211428402381,0.0103356943341893,-0.1700746774730659,-0.1698496749564717,-0.0138365591238753,-0.142528495919519,-0.0555803561145493,0.0099151917261229,009_b,B,257
1022300.0,0.0237587526559982,0.0012020382713986,0.1106938134242934,-0.5851167719433626,0.039648365338766,0.1106937305867515,0.0116566833671807,-0.218783529377696,-0.0162777022837532,-0.2126287308640806,0.0347203000946791,0.0191123440570496,-0.0304302562803012,-0.2624275132994729,-0.0212469498419436,-0.2041783123121238,0.0374892810267741,0.0099023502345163,-0.0474138315278582,-0.2290741128209656,-0.0223209560361144,-0.1917502037849693,0.0047652705696341,0.0114391828363153,-0.1176486268786728,-0.2411748071169728,-0.0218542323204735,-0.1692032797200613,-0.026286879335394,0.0104643196732748,-0.1846432454196325,-0.1793030483725339,-0.017083669813441,-0.1422782969438224,-0.0546092753138931,0.0101164066465609,009_b,B,257
1022320.0,0.022867311067605,0.000326534366573,0.1110409794694278,-0.5734035016391684,0.06454431441523,0.1110408565747333,-0.0062116462819961,-0.2267446449245636,-0.0211310609611398,-0.2131898695737833,0.0362232402044573,0.019011446431991,-0.0446187276373741,-0.2625317900304589,-0.0283882453619382,-0.2045255888333182,0.0383312050017026,0.0098193526589487,-0.0621623464409527,-0.2370081446528984,-0.0295799627768744,-0.1918125773416928,0.0057705802751299,0.0113944003303839,-0.1325425589704336,-0.2474831478562889,-0.0275019128050709,-0.1693118188955907,-0.025248475740307,0.0104473436686099,-0.1988550477333631,-0.1862328392999361,-0.0215382666479848,-0.1427029261792066,-0.0536244331182715,0.0101922855158708,009_b,B,257
1022340.0,0.0221984947398629,-0.0002664161928787,0.1123242551717764,-0.5592851909809309,0.0877680372450311,0.1123240949439032,-0.026651136568805,-0.2258760094786156,-0.0272967657242209,-0.2132586824459939,0.0370140073976354,0.01865258682801,-0.0589870821553918,-0.2523831691745175,-0.0366050825466329,-0.2048582861810186,0.039178326542044,0.0095396552785046,-0.0796209809275956,-0.2389373493631703,-0.0377379498924617,-0.1918826142767926,0.0068916297061352,0.0111787260684465,-0.1472955546428483,-0.2456448523393173,-0.0342409999455728,-0.1697174186144655,-0.0242701454496994,0.0102823067357639,-0.2127662777804294,-0.1873162738921427,-0.027116295353372,-0.1436338883127458,-0.0528090789584121,0.0100983566317478,009_b,B,257
