time,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_right_thumb_tip_relative,y_right_thumb_tip_relative,z_right_thumb_tip_relative,x_left_thumb_tip_relative,y_left_thumb_tip_relative,z_left_thumb_tip_relative,x_right_index_finger_tip_relative,y_right_index_finger_tip_relative,z_right_index_finger_tip_relative,x_left_index_finger_tip_relative,y_left_index_finger_tip_relative,z_left_index_finger_tip_relative,x_right_middle_finger_tip_relative,y_right_middle_finger_tip_relative,z_right_middle_finger_tip_relative,x_left_middle_finger_tip_relative,y_left_middle_finger_tip_relative,z_left_middle_finger_tip_relative,x_right_ring_finger_tip_relative,y_right_ring_finger_tip_relative,z_right_ring_finger_tip_relative,x_left_ring_finger_tip_relative,y_left_ring_finger_tip_relative,z_left_ring_finger_tip_relative,x_right_pinky_finger_tip_relative,y_right_pinky_finger_tip_relative,z_right_pinky_finger_tip_relative,x_left_pinky_finger_tip_relative,y_left_pinky_finger_tip_relative,z_left_pinky_finger_tip_relative,File,Speaker,comparison_id
557360.0,0.2245046416322888,1.0780916331164054,0.0737910279290994,-0.1758541867908315,0.2173971647700436,0.0737908529887181,0.0169217551133261,0.2411033597056822,-0.0159845736720777,-0.056810523213082,0.1336029081576966,-0.004072901832003,0.0330679485825721,0.2836280217618654,-0.0365554685372575,-0.1014395128042274,0.1059446235172889,0.0101809369096184,0.0565255777882865,0.268581889153485,-0.0298245977553644,-0.1306466116982881,0.0998922989549344,0.0152975044532188,0.080866446080019,0.2243052532276517,-0.0188041607476487,-0.1400418206894921,0.1001866000610312,0.0125216408259959,0.1098759022922794,0.1922707901924474,-0.0160193734507935,-0.1384287835140243,0.0981360539472906,0.0138553280773522,015_a,A,485
557380.0,0.2250299641080282,1.080138964731742,0.0751785714126298,-0.1769946222475731,0.2195187346800642,0.0751784163488031,0.0179394278838584,0.2430409331259218,-0.0155325106509501,-0.0640642411615238,0.1329607131539116,-0.0039057586966026,0.0342977407194307,0.2836783647078686,-0.0357684850110124,-0.1073227617358496,0.1049824841088773,0.0089187606423941,0.0573918402503489,0.2687349844265847,-0.0292875308032698,-0.1294601393205027,0.0998657750342326,0.01237405826728,0.0822873136225013,0.2251660094388889,-0.0183752969729122,-0.1373655574840408,0.1024807474022488,0.0093235243442866,0.1106336599420008,0.1930136206499668,-0.0156022175563123,-0.1348790692936733,0.1014604761729844,0.0108180553004337,015_a,A,485
557400.0,0.2245968823399826,1.0808178802792758,0.0767995774890124,-0.1782242550808597,0.221651829779204,0.0767994507635837,0.0185000017653307,0.2435289961176885,-0.0149532097047081,-0.0753518165249601,0.1325867787491161,-0.0013801697279006,0.0348818304994497,0.2834821615416689,-0.0348601785044717,-0.1114750956838877,0.1077484985956156,0.0105854565417558,0.0579515987652992,0.2687871516136311,-0.0286802025154783,-0.1235237576876243,0.1030951870767518,0.0116079377418275,0.0832470355798409,0.2259898470560237,-0.0179774629382977,-0.1285685559796599,0.1087768746836987,0.0076600368865866,0.1111047766747989,0.1936242740998535,-0.0151192851118765,-0.1241102669252376,0.1106328391089332,0.0092019478740468,015_a,A,485
557420.0,0.2219807868848716,1.080712210127725,0.0784096563271874,-0.1793559865691657,0.2238820589868906,0.0784095610309449,0.018496910830748,0.2422045590642889,-0.0142862630543435,-0.0883881023824919,0.1326970947483909,0.0018992216241129,0.0347384751217186,0.2833149397791208,-0.0339606034269829,-0.1135399767066426,0.1149226816868982,0.0124750487455523,0.0579670384521347,0.2688984232337772,-0.0280533693838097,-0.1122925895201794,0.1109308586703021,0.0106507226059656,0.0834568457914319,0.2266639361866926,-0.017595756931825,-0.1119895707038662,0.1182566317283666,0.0059421848074001,0.1111323662628282,0.1940070711125701,-0.0145977979864849,-0.1044733005364919,0.1248729159875094,0.0075244541805372,015_a,A,485
557440.0,0.2170736838375286,1.0805386784931978,0.0797388224155181,-0.1803115421567243,0.2261788477929016,0.0797387515740924,0.017969500428968,0.2392555404671261,-0.0136265295258249,-0.0993410683322425,0.134386554709323,0.0038590050287668,0.0339243562128087,0.283362079713954,-0.0332256098384348,-0.1134866816188026,0.1278741659246927,0.0117659728783584,0.0572723849923587,0.2691223450753179,-0.0274980250406618,-0.0975472050575637,0.1252731520510148,0.0073394469648257,0.0827934645564134,0.2270755768272618,-0.0172440493586429,-0.0892275924643557,0.1287399156424764,0.0027357960939773,0.1107048593352565,0.1941344972481367,-0.0141247888880372,-0.0782453450870966,0.1410015285166215,0.0042651868081852,015_a,A,485
557460.0,0.2109056661144579,1.08124332549854,0.0807951474325436,-0.1811765380290617,0.2283570939057955,0.0807950825313418,0.0170869736331885,0.2354810048994944,-0.0131050404174951,-0.1042874407167554,0.1387377320259644,0.0032274293286193,0.0326354676600415,0.2835955729284023,-0.0327718417013458,-0.1101633601457044,0.1477154138660248,0.0073068319380395,0.0559493333391832,0.2694326839441441,-0.0271156417599029,-0.0815041442350587,0.1473721677435411,0.0011846300089811,0.0814042902568204,0.2271869983215237,-0.0169786213204812,-0.0641561294516886,0.1374045086315987,-0.0022704897548056,0.1100175928138595,0.1940775306566122,-0.0138146250536148,-0.0503764828682934,0.1540961216278651,-0.0010604106812116,015_a,A,485
557480.0,0.2049964278481179,1.083898329784769,0.0819195747445218,-0.1821532183517556,0.2301312152577579,0.0819194911669266,0.0160915865315595,0.2318533455007565,-0.0128043639976449,-0.1013443367582359,0.1455639773050399,6.343152635879257e-05,0.0311945256566742,0.2838447438239242,-0.0325909340043281,-0.1018511266200208,0.1735325117349242,-0.0001090149195846,0.0543941733797931,0.2697676654674878,-0.0269378275108457,-0.0646705411046922,0.1758715677195985,-0.0068077627682759,0.079674335867729,0.2270816244501636,-0.0168479810813047,-0.040290674452647,0.1418081726940439,-0.0084493158206462,0.1093828045209134,0.1940055337447608,-0.0137243681893554,-0.0250794273833743,0.159363316930222,-0.0077904537683333,015_a,A,485
557500.0,0.2006986305641744,1.0890352044764366,0.083442779817774,-0.183373600953579,0.2312632999484494,0.0834426582892432,0.0152110137988898,0.2289986703837112,-0.0127240961255059,-0.0915426355720122,0.1532860243040088,-0.0044727923030672,0.0298879860312126,0.2839390338779426,-0.0325765318014599,-0.0879686112414717,0.2020893162593684,-0.0084704000608686,0.053064192508565,0.2700080891455132,-0.0269154835575413,-0.0460483396019976,0.2063216407827366,-0.0149638755264772,0.0779870310144639,0.226856317003572,-0.0168516520326544,-0.0194753470573469,0.1407347412277353,-0.0147060715661631,0.1089720316971869,0.1940465423076771,-0.0138210750512907,-0.0040598206750566,0.1545776991811409,-0.0145780971321185,015_a,A,485
557520.0,0.1988066001590986,1.096008450778994,0.0852659173372701,-0.1847573850408951,0.2316736918312487,0.0852657533980247,0.0145621888536129,0.226998532541824,-0.0128111616619788,-0.0777859426486102,0.1601018207680864,-0.0088221121707487,0.0287560918340913,0.2837850781241198,-0.0326255939022857,-0.0700757562822597,0.2293575762892032,-0.0156075532162107,0.0521329983729717,0.2700081716780906,-0.0269805465585924,-0.0253570137587427,0.2332545995157837,-0.0216612238194154,0.0764997100259914,0.2265081853202786,-0.0169499753830053,-0.0025076421395533,0.1345809585161324,-0.0198444452725011,0.108672038802823,0.1941534142048584,-0.0140299356080777,0.0125809263937577,0.1414375948014621,-0.0199955066410022,015_a,A,485
557540.0,0.1993397783803807,1.103278937406047,0.0867829135729405,-0.186088764049661,0.2314146051125725,0.0867827171312809,0.0140876429516782,0.2255595412852129,-0.0129978246269361,-0.0631399717782418,0.1651372583386736,-0.0118217516741627,0.0275905300461924,0.2833962296337911,-0.032696200681613,-0.0513841184063043,0.2522580469590552,-0.0201635175627741,0.0514435389532717,0.2697466593191284,-0.0270939192146809,-0.0044801290244227,0.2531817158103076,-0.0259099134559305,0.075178821410435,0.226005397408475,-0.0171002512041305,0.0100981317948828,0.1251848422270791,-0.0230202690704142,0.1082705887671428,0.1941843912420635,-0.0142927637613373,0.0249976950670232,0.1245670208553431,-0.0231251925571039,015_a,A,485
