levenshtein,jaccard,obe_dtw,shape_dtw
9.0,0.8333,0.9091887083044686,1.4517169296726762
3.0,1.0,0.8007661420323681,1.2436082113230642
3.0,1.0,2.2632347755443147,2.4880228836618645
3.0,0.8,0.6771596796607758,1.048548392967882
4.0,1.0,0.40707742571154976,0.5196734008541093
1.0,0.3333,0.6626432483279571,0.9741204316402651
3.0,0.8,0.28686054368171565,0.6494694634753437
4.0,0.8,1.7964241551438782,2.3622814401997467
3.0,1.0,0.7134721577164155,0.9078871253902087
10.0,0.8571,0.36905496961914863,1.2269636153257275
4.0,0.8333,0.6348564545136192,1.3074289427283654
2.0,1.0,0.42187753392614885,0.7769856803026384
1.0,0.6667,1.0448519820349338,1.7090372113933932
4.0,1.0,0.7770855759325846,1.08318864425477
2.0,1.0,0.5915371818214437,1.4010974028350656
2.0,1.0,1.2184369559912045,1.77814066692945
1.0,1.0,2.585669866028978,3.2507936831957154
4.0,1.0,0.5998181199764753,1.461631596935652
3.0,1.0,0.8532210563479806,1.1414684103975241
1.0,0.2,0.28226071113867945,0.4945386538159064
2.0,1.0,1.047345075685665,1.554622551025722
2.0,0.75,0.8874676026019425,1.237242552564374
2.0,1.0,0.486019677051502,0.8887022817827953
2.0,1.0,0.9829774918149999,1.2162969980224196
3.0,0.6667,2.230451813790448,2.3740622548901467
4.0,1.0,0.8349275376797072,1.274098284788611
1.0,1.0,3.8964391386122355,4.578508138258738
3.0,0.5,0.9023564970368139,1.471908438930302
3.0,1.0,0.6260623770240467,0.9697428871292769
3.0,1.0,1.1081180147746343,1.4772544455401406
1.0,0.6667,0.5934806916496105,0.8496948047468306
2.0,1.0,1.1340206097990104,1.3877190711371947
2.0,1.0,0.6492197254780651,1.0128775518406543
2.0,0.8,0.7581456295574558,0.956973575838104
2.0,1.0,1.301952702916683,1.4922979418633344
1.0,0.6667,0.2637189420297757,1.3282999952520362
3.0,1.0,0.9763721662464783,1.4657009903957836
3.0,0.75,1.5831345989183017,1.9257115192909087
6.0,1.0,2.5852823204235222,2.8395542780328142
4.0,1.0,0.595608179049962,0.7435096864727679
11.0,1.0,0.9611692575407891,1.15843813139859
3.0,1.0,0.9119396560526895,2.480872305800597
0.0,0.0,0.2790314457165495,0.33538838445149605
4.0,1.0,0.9544923163258227,1.336800530774741
2.0,1.0,0.7195142327903387,1.0274749658132818
2.0,1.0,0.7096448163334889,1.1178128454502323
0.0,0.0,0.5249654291578137,1.0904951583694504
3.0,0.8333,0.4682280407161068,0.5977802482360163
5.0,1.0,0.9262102865225399,1.2102593738717016
2.0,1.0,0.4736034516587574,0.5952703115165354
2.0,0.75,0.5088632850611831,0.8118386721689226
2.0,1.0,0.5507136215501535,0.8500389019006489
3.0,1.0,0.9141736911742526,1.0446569376729293
2.0,0.6667,1.8244071746011754,2.3153717951173665
3.0,0.5,0.9398757888810262,1.1326627555600695
4.0,1.0,0.753962917819054,1.0801456426417846
1.0,0.6667,0.3962402304211398,0.581850003430274
4.0,1.0,2.4782482419600513,2.7880815053796875
2.0,1.0,0.9489893263373335,1.2344558844293678
7.0,1.0,1.2536586846774755,1.4279493715590568
3.0,1.0,0.8725810972792434,1.2316992436576506
1.0,0.0,0.42773181755543627,0.8803708897316672
1.0,0.6667,0.4991397580371791,0.6836704939050998
2.0,0.75,0.8197357488762187,1.0552439359879853
6.0,1.0,0.7340395668425088,1.2214045571132999
3.0,1.0,0.8936306307647692,1.4125143247559242
5.0,0.8333,1.2893850307067538,2.558401657401936
4.0,0.8333,0.3376593190483733,0.5310018941021553
1.0,1.0,3.5305675606669458,4.619549030973705
4.0,1.0,0.6746166074842013,1.1038829362023717
3.0,1.0,1.4380077592993248,2.106554427215837
0.0,0.0,0.7543174542191694,0.8804577015219514
5.0,1.0,1.065330486992305,1.568630239585451
4.0,1.0,0.4925077041293289,1.026426059792848
1.0,0.6667,0.6249800353733446,0.6873917394043468
8.0,1.0,1.8793432232782383,2.581327783429863
4.0,1.0,0.6952324727998695,0.9683270987480079
2.0,0.0,0.45912294266592274,0.6272220662104108
2.0,0.0,0.7618221905618103,1.048293253777103
3.0,0.75,0.4161990238255214,1.3707016368238596
2.0,0.75,0.39968691882210816,0.556271744373787
3.0,0.75,0.8764829448218062,1.035071373205966
1.0,0.6667,0.4828523235343469,1.2558360655305327
2.0,1.0,0.7586850903309689,1.2456551577110548
2.0,1.0,0.8401249689316788,0.9703560415276081
2.0,1.0,1.0094738946654231,1.3933321275876938
1.0,0.3333,0.9457272330386131,1.150616041849214
3.0,1.0,1.1003190051576108,1.4623032322034064
5.0,1.0,0.7704471051937677,1.1313098730479492
10.0,0.8333,0.45707586924970733,0.9689977548661052
3.0,1.0,0.4515634827789063,1.3497242214045575
11.0,1.0,0.9902509422718601,2.3979558214584262
2.0,0.6667,1.1262524059966343,1.4852967473008283
4.0,1.0,0.6782753371149134,0.9837352260871459
2.0,1.0,1.2892965220025323,1.5315538936604078
2.0,0.6667,1.9279381883591704,1.9612088010748103
1.0,0.5,0.794693339313777,1.253670742534156
4.0,1.0,0.8152890597816794,1.1433872259911393
3.0,1.0,1.0789763716262475,1.2880263408990669
2.0,0.6667,0.47273311359331244,1.3304809443760572
2.0,0.0,1.5322584856578594,1.8191861555495303
2.0,0.6667,1.3694643579676158,1.6029042041808033
6.0,0.8,0.38978319136115924,0.8721265036868276
2.0,1.0,3.151177938411243,4.21273095646725
4.0,1.0,2.2838293678246897,2.728452697885111
4.0,1.0,0.9108064100202902,1.1075514249913554
3.0,0.75,1.0647201662676264,1.6048961297716442
3.0,1.0,2.0565556724229213,2.207819631437618
1.0,0.6667,0.854223734546626,1.1915572978430418
3.0,1.0,0.8308390326890727,1.4455010816103415
3.0,1.0,1.9336035909750844,2.1276650520195566
2.0,0.6667,0.914794042317979,1.7994693687750745
3.0,1.0,2.8050550344157394,2.991670929878084
2.0,1.0,1.4865802907856596,1.658944274669813
2.0,1.0,1.719704397911233,2.5577184632451715
3.0,1.0,0.9107665745121114,1.2938028181036372
3.0,1.0,0.6037488773939848,1.1465319860633172
4.0,1.0,0.8327510209825938,1.3709479325509242
12.0,0.9286,0.7864112531413744,1.2931530841570453
3.0,1.0,1.1481979916413207,1.56706420052644
3.0,1.0,0.782413769083172,0.8871679769459073
2.0,1.0,0.2423806998995159,0.7368010202368872
4.0,0.6667,0.8446211234613895,1.2707701087643306
2.0,0.75,0.7056421731301953,0.9146829323296485
2.0,1.0,0.8922213210340108,1.2975125845887692
3.0,1.0,0.7449795402762529,1.2417027834706125
4.0,0.75,0.5325410465202027,0.6957614183225473
3.0,0.75,1.080146091338312,1.6568441753034386
4.0,1.0,0.6328530254525191,0.7677820481790063
5.0,1.0,1.304515857253684,1.6786498853304745
2.0,1.0,0.9559554312030589,1.3479713902473502
3.0,0.75,2.664010737327843,2.707427826352572
2.0,0.6,0.5288442689488188,0.9754895130507963
6.0,1.0,1.1569799389592876,1.481830044137677
2.0,0.5,0.46280860208739716,0.6290035042818536
2.0,1.0,0.4531680182612664,1.05065548815753
4.0,1.0,1.2989447510160295,1.6842526924169583
6.0,0.7143,0.6456040666399226,1.2857548501808802
1.0,1.0,3.2518645182607444,4.914325800505266
2.0,1.0,3.300921102005946,4.26567058844624
4.0,1.0,0.7220930194681192,0.8269255470135312
0.0,0.0,0.8656504672941042,1.3092788559983355
3.0,0.6,0.6094162036941876,1.052370085462486
3.0,1.0,0.45562101001679256,0.6540005166387381
2.0,1.0,0.5413480849608725,0.7576681001345539
4.0,1.0,0.85180580053167,1.6904566177344116
3.0,1.0,0.9486719095838833,1.1499550711132178
2.0,1.0,0.7918923836438243,1.20983619703135
2.0,1.0,1.5891268121843432,2.0000889321648136
2.0,0.6667,1.2496699295596034,1.4080251721589823
4.0,1.0,0.510363242286281,0.9518943309446417
4.0,1.0,1.3020583530665046,1.5859834616665427
2.0,0.75,0.553481975533276,0.9165903889679107
2.0,0.3333,1.4114654797056008,1.667623799649217
4.0,1.0,0.7285300911470528,0.9904742498646684
5.0,1.0,1.1814745669882132,2.3953335475883746
5.0,1.0,1.1708461757456707,1.5536539708452601
5.0,0.8333,1.3031593018883678,1.490696806495576
4.0,1.0,1.0015383914299476,1.7808595637596367
6.0,1.0,0.6768569437593343,1.0047144990132229
4.0,1.0,1.0285386102156404,1.343553608582448
2.0,0.6667,0.5018746643529323,0.6692189582982995
3.0,1.0,0.5442988343277144,0.6498039373332556
3.0,1.0,0.806812104341679,1.0040508132861292
4.0,1.0,0.8889693800820482,1.2153443434552595
2.0,1.0,0.5099889009948818,1.1990307017231179
2.0,1.0,0.4822015127937648,0.861073143769919
7.0,1.0,0.6832387026755767,0.9297044841008942
4.0,1.0,0.8889929057635878,1.2750348905702236
3.0,1.0,0.6831480912088861,1.0381733747317552
5.0,1.0,0.659144648338417,1.3179131195125564
4.0,1.0,1.0496970649667317,1.5540537857466887
3.0,1.0,0.8131952501843118,1.1684442013869816
2.0,1.0,0.7194176958921195,1.9540969599412392
2.0,0.6667,0.6446198488609419,1.1767828501355397
2.0,0.75,0.6673304634148897,1.2070689645759185
2.0,0.75,0.4593972982420161,0.5657358299291176
3.0,0.75,0.45900007106993185,1.0997991831307354
2.0,1.0,1.0243260541950465,1.395392745124418
3.0,1.0,0.3448865178489339,1.111630916030401
2.0,0.5,0.7926142159454925,1.2308521602641216
1.0,0.0,0.4581496472861264,0.6417250004542865
5.0,0.8,0.39140113671766164,0.6285064183030531
2.0,0.75,0.5742616310278141,0.9585218016117831
2.0,0.5,0.49178674454106186,1.460682423789041
1.0,1.0,0.48743120571747667,0.8324611833125726
4.0,1.0,0.2953558281603895,0.6010018193291919
4.0,0.8333,0.5917052564703872,0.8589201107317894
5.0,1.0,1.0966040846675364,1.5115551952920905
4.0,1.0,2.1659115277364998,2.2449345823383235
3.0,1.0,1.2730234743549316,1.7764249731664548
3.0,1.0,0.35774366600176993,0.5171808143597185
3.0,1.0,0.8412976551982467,1.145302724187953
2.0,0.75,0.481633117539157,1.1406419058740163
2.0,0.75,0.4866785279683795,0.6238381929153662
4.0,1.0,2.48378080318017,2.739501247095383
1.0,0.6667,0.48347207664395486,0.6540613831104174
2.0,0.75,1.8464323570146304,2.0633534839009955
3.0,1.0,1.1451186232435258,1.4349828536299956
3.0,0.5,0.4507734370750354,0.6303186887994565
4.0,0.8333,1.106237177680279,1.3239807027136425
7.0,0.8333,0.5204083525274391,0.7856259471265971
5.0,1.0,0.8217768412085739,0.933718067578689
5.0,1.0,1.5044354216305897,1.9345691028273169
4.0,0.75,0.8620729651661809,1.0426925818681785
3.0,0.75,0.9339978528675177,1.4849025379517244
3.0,1.0,1.3612172285489694,1.6423024149684475
3.0,0.6667,2.220289944667018,2.318548001831452
5.0,1.0,1.1549895784347577,1.6536849973989396
5.0,1.0,0.7871016263318148,0.9725775340439784
2.0,1.0,0.757508880137718,0.9394922192729613
4.0,1.0,0.7864457055339563,1.1648397929835033
5.0,1.0,1.2161083216891684,1.5278795614774143
2.0,1.0,0.9650985286136682,1.6587799831636763
1.0,0.5,0.7467113185704342,1.0232875786343074
3.0,1.0,1.085394400278993,1.3122002879975494
3.0,1.0,1.0119500941709505,1.4058823428495257
4.0,1.0,1.6815362397542974,1.989708977167172
5.0,0.75,1.2004346624011655,1.3322179696783385
3.0,1.0,0.6762298439658108,1.4639568232486901
3.0,0.75,1.143238786897779,1.50884682014066
3.0,1.0,0.6060355359721356,1.124719988493906
4.0,1.0,1.0012016454738235,1.087954119619315
3.0,1.0,0.9742750276817682,1.1764290476676915
3.0,1.0,0.7465897405894593,1.1206435112321012
4.0,1.0,1.1404974125247442,1.6043890587889083
3.0,0.5,0.5844504911859184,0.936845299607605
6.0,1.0,0.852833562344794,1.2196926826179093
4.0,0.8,0.6992732281209746,1.203936574632201
1.0,1.0,1.067360985056323,1.2653127945700662
2.0,0.75,1.0528141584410458,1.3590565778151396
4.0,1.0,1.1140488437690492,1.3712637642604182
3.0,1.0,0.4786848730326893,0.6095164913826059
8.0,1.0,0.8560749020417416,1.5725713176923866
2.0,1.0,1.0168337403124375,1.9251429744562842
2.0,1.0,1.041465589618578,1.3425243692322089
5.0,1.0,0.9005162825078343,1.3151391360025826
4.0,1.0,0.7917632013991535,1.0559934791094696
3.0,1.0,1.3168617773310258,1.7019610704832986
3.0,1.0,1.1229002486988748,1.6427973532924158
4.0,0.8571,0.46691613636718104,0.9885251025055055
3.0,1.0,0.9595449380986484,1.709807081607856
3.0,1.0,2.0215569754251113,2.2410624221406024
3.0,1.0,0.928677846132594,1.2824418112956588
4.0,1.0,0.7325871791489127,1.0737952331374332
4.0,0.6,0.6206278713200428,0.7691343301871671
4.0,1.0,1.1605906670934871,1.778201871323094
3.0,0.8333,0.6245907284556829,1.013473960067277
2.0,1.0,0.7230089340916579,0.9857041814969575
2.0,1.0,1.1818457282308306,1.3118230298048756
1.0,1.0,1.8936313036979247,2.159100104979887
3.0,1.0,0.6696850113151201,1.7180006441964837
1.0,1.0,1.1680668967785155,1.3479868739092673
2.0,0.3333,0.3517213437723314,1.2637692537198348
4.0,1.0,1.0323439031459203,1.4324305894963703
3.0,1.0,2.033407155637288,2.1885567822266205
4.0,1.0,0.9478140084579739,1.9866340602313375
7.0,1.0,1.3547660229486007,1.5054269941436014
4.0,1.0,0.3131671435016134,0.5004273865070443
3.0,1.0,0.7973052570177165,1.1896006903297922
1.0,1.0,0.8952399254690188,2.0235071939117026
11.0,1.0,0.4592290834003207,0.8633639983410807
2.0,1.0,2.1311415180978543,2.6021837452901577
4.0,0.75,2.273133100015649,2.4089189797510424
3.0,1.0,0.723084821320936,1.460988756678895
2.0,0.6667,0.4080727482657075,0.5359480886930831
6.0,1.0,1.0585890732438714,1.6682211122540178
4.0,1.0,0.6313838935614902,1.2286323762525668
3.0,1.0,0.6908126399316717,1.2739094815933485
4.0,1.0,1.2324879597687337,1.483894509557451
3.0,0.6667,0.6085237685783675,0.9693274765403361
3.0,1.0,0.6217052342956512,0.9297358692763503
3.0,0.5,0.9134251007759537,1.5743742417042774
2.0,0.6667,0.6492309140291377,0.8882621537682803
7.0,1.0,1.3024710403881494,1.5593389664281696
5.0,0.8571,0.5622341128041316,1.8365849071849274
3.0,1.0,1.7234962008859251,1.9449531871209058
3.0,1.0,0.8408612102345103,1.211301611804208
0.0,0.0,0.5911288195327723,1.1081735119573082
2.0,1.0,0.6460524213892826,1.1125402326164202
4.0,0.6667,0.34876941246933374,0.8957693216408176
3.0,1.0,0.8119497169612764,0.9561050020971629
2.0,0.6667,0.9316861914089054,1.2973619163649819
2.0,0.75,0.2537845804016528,0.8141688270972625
5.0,1.0,1.3081656276075317,1.6726964913817157
4.0,1.0,0.5976838348437788,1.125250415833398
5.0,0.75,0.7119661342905738,1.0622715267339369
3.0,1.0,0.7118588126263612,2.0170844987909513
10.0,0.75,0.505679059813915,0.698378860404455
3.0,1.0,0.6540328883054175,1.2473979477168702
4.0,1.0,1.2389129587598888,1.6849280594824678
3.0,1.0,0.5544961289792819,0.8211930678894128
3.0,1.0,0.6749566279556131,1.2082855796086418
4.0,1.0,1.0908932710604864,1.1639821049465546
2.0,0.6667,2.2498618903303105,2.5179678982596863
2.0,0.75,0.7786693912910615,1.3110173482031329
4.0,0.8333,0.9128023854229737,1.6103696370409881
1.0,1.0,0.2808415824446711,0.3855466862482932
3.0,0.6667,2.0770349923555083,2.1875635636331308
3.0,1.0,1.1637532040770004,1.4463990085371878
1.0,0.6667,0.273367486997283,0.40408321153002236
3.0,1.0,0.9125772373584459,1.2036866206104848
3.0,0.75,1.0696862048061284,1.29343680718527
2.0,1.0,0.8331027130482358,1.076365906150812
7.0,0.8333,0.3325242338918216,0.7467221069452639
4.0,0.8,0.78087239425318,1.2491305807911628
4.0,1.0,0.4711152620723222,0.7324308297982592
8.0,0.6667,0.5103688417889507,0.7533675995523762
4.0,0.8333,0.8690213514984257,1.226010425850712
5.0,0.875,1.2544464237714266,2.1731877538140503
4.0,1.0,0.6362033479715101,0.9212061053575464
3.0,0.75,0.7576607925818301,1.1538358810596452
1.0,0.6667,0.8009422088937749,1.8027385258626452
3.0,1.0,2.1070740570671616,2.3674840392762135
3.0,1.0,1.7678910897083138,2.443515895142285
2.0,0.6667,0.6134406119655911,1.1348615400275681
3.0,1.0,0.8269803242345682,0.8973345925837597
5.0,1.0,0.6230367705094165,0.7645656797832334
4.0,0.8333,0.7231591899009037,1.1456964152728495
3.0,1.0,1.2341822278732666,1.5339590629238657
3.0,1.0,2.4101677723390265,3.097292417624577
1.0,1.0,1.3740316321071642,1.620503550742214
4.0,1.0,1.284684788740444,1.5610680720470211
3.0,1.0,1.4954709910732427,1.7335498901413338
3.0,1.0,0.5279965358340961,0.7396032838775741
2.0,0.75,0.687727389585034,0.997821806835523
3.0,1.0,0.836544799371549,1.4591850642263062
3.0,1.0,0.5122844784886703,0.9793343152073634
4.0,1.0,1.2635514904782583,1.5016607568335671
3.0,1.0,0.9671748463240081,1.666431946564227
2.0,0.75,0.6926033904580815,0.7864259961238168
7.0,1.0,0.9902911085966356,1.7864578535569997
2.0,1.0,0.8229399793098469,0.985658391560064
2.0,1.0,0.7432084092695672,1.2677146614057917
2.0,1.0,1.9484215586595302,2.3606038598824344
7.0,1.0,0.5229798287362236,0.6523940006097293
0.0,0.0,0.525247664318191,0.856379714218165
2.0,0.6667,2.192506688273489,2.2818250580377515
2.0,1.0,1.081109761799968,3.348574950007069
3.0,1.0,2.002381591568773,2.364417297600892
3.0,1.0,1.0963451971315443,1.546346073235429
3.0,1.0,0.4265114858538578,0.5958535941637573
3.0,0.8,0.8240220657459194,1.2302094228723872
3.0,1.0,0.6484830446115087,1.1755861259726752
4.0,1.0,1.367843710702678,1.5398087123890996
7.0,1.0,1.200478805830584,1.541081539067292
0.0,0.0,0.48138505881409355,0.5986383514523034
2.0,1.0,1.2258234158338077,2.386045902372377
2.0,1.0,1.085157257850963,1.9309862973204828
1.0,0.3333,0.7624924448177596,1.295332864594389
5.0,1.0,0.7268598593183873,1.6229568607044993
4.0,1.0,0.39966731212448425,0.6169982384057842
4.0,1.0,1.1272262245667457,1.4327929648595368
2.0,1.0,0.5489598473277049,0.9875515687331774
3.0,0.8,0.5290384999454278,0.8002098695595834
3.0,1.0,1.461088723929941,1.8315423722101218
3.0,0.8,1.2019110810761466,1.3855084271041977
2.0,0.75,1.4158171382189237,2.0994599213276643
2.0,1.0,3.8178265976912735,4.52782517010712
3.0,1.0,2.2540245972745816,2.4316172180567697
2.0,1.0,0.6413181209700759,0.7815166663291525
6.0,0.5714,0.49332259406268414,0.8857505468239266
1.0,1.0,0.4767019933601107,0.5990253288760261
4.0,1.0,0.8983034209297853,1.2184744486808234
2.0,1.0,2.5120922658323304,3.040195250566149
5.0,1.0,0.7648050113701563,1.2628496731380174
3.0,0.8,2.499269920224035,2.704815580274979
3.0,1.0,1.0165124861244204,1.7301261553618497
2.0,0.6667,0.549224559888054,1.0179022298723588
1.0,0.25,0.30505926909951675,0.8037893709522065
2.0,1.0,1.0517962603605149,1.2174382195241364
4.0,1.0,1.1077680619619212,2.1417542318184166
3.0,1.0,2.003451521489824,2.333055609807038
5.0,0.8333,1.3105950024922854,1.786226475225278
5.0,1.0,2.2571881744444484,2.3732802868275047
7.0,1.0,1.5395206515495585,1.8330085589539444
3.0,1.0,1.2342578473012096,1.432367978309485
0.0,0.0,0.8427298610662766,0.9774889434787069
4.0,1.0,4.18364977498608,5.158455805667711
2.0,0.75,1.1326195756939876,1.5389910048541289
2.0,0.75,0.5749501733336256,0.97606894490751
2.0,0.3333,0.8531982903281735,1.092530307839846
3.0,0.75,0.7115543960104871,1.0662463354865963
3.0,0.75,0.4494515100518903,0.6975666302238599
1.0,1.0,0.9085399984926752,1.4139614144310106
1.0,0.3333,0.4778221543493604,0.666430731266462
5.0,1.0,0.7836408352619014,1.705552887014676
3.0,1.0,2.1800719089067164,2.703070475472656
4.0,1.0,0.9735479887537232,1.193226773086385
3.0,1.0,1.7839008015451445,1.9854398783016982
4.0,0.6667,0.7120316540487551,0.9031852984855087
1.0,1.0,0.5629395811561526,0.83189977314171
3.0,1.0,0.46222049197086473,1.3028477768353346
2.0,1.0,0.8998156146359071,1.4519488475072662
3.0,1.0,0.8616752184972652,0.9732786147491802
4.0,1.0,0.6659439636976262,1.0338080524713116
2.0,1.0,0.3542418065242813,0.9593311643831238
2.0,0.6667,0.5658617211099656,0.7605527073671223
1.0,1.0,2.0217875334903854,2.0526570305669303
2.0,0.75,0.42762854951060375,0.6234975263276408
2.0,0.5714,0.430443166518924,0.5323826185518435
2.0,0.6667,0.5993362197343133,1.0379334954473174
3.0,0.75,0.5535226702119252,1.1841797429490635
4.0,1.0,1.0089235209029355,1.4027385353585153
3.0,0.8333,0.5722432879185005,0.9702037377608954
3.0,1.0,1.2622705561681964,1.5650216481008066
3.0,0.75,1.5860892703069183,2.059913706051035
1.0,0.3333,0.4083168920583612,0.8108219775619961
3.0,1.0,0.7339797700833783,1.308718580999896
5.0,1.0,0.7157377060850301,1.2522490121735257
5.0,1.0,0.44864403134877895,1.2595166639332822
1.0,0.5,0.4455699083711416,0.6393637114435883
3.0,1.0,1.5392602521490193,1.7497863989572466
3.0,1.0,0.6499577056222863,1.211218016546603
3.0,0.6667,0.535941302250969,0.8618975576526028
3.0,1.0,1.1377812599641222,1.7679780694535219
3.0,1.0,0.827360871598009,1.124405562029825
4.0,1.0,0.8742727664308869,1.2308404258194057
4.0,1.0,0.4796315109371947,0.5872667408147186
3.0,1.0,1.2923525878214117,2.2472350386602638
4.0,0.75,0.7137119843610812,0.918020363266684
11.0,1.0,0.7577545295005396,1.1157218917564606
0.0,0.0,0.6431714354089191,0.7577675547058407
2.0,1.0,1.9855639390447457,2.671480303778644
4.0,1.0,0.8557140332295371,1.02418365370145
1.0,0.6667,1.1238023558761432,1.3770552499937363
5.0,1.0,2.028562725221912,2.1304046311953413
1.0,1.0,0.6913486246032831,0.9683321343902888
2.0,1.0,1.8212211343410332,1.9166993414243203
3.0,1.0,0.40623258697502534,0.4966501641441207
5.0,0.875,0.7061635332758631,1.0463042265741083
2.0,1.0,1.2050269397404205,1.3808709936587462
2.0,0.6667,0.8152745823602547,1.3217635267679255
