pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
012,371,0.23910450451991946,nan,0.15808816344391058,nan,0.22825164328963665,nan,0.2633655111394801,nan,0.2507636783331641,nan,0.1833338045979584,nan,0.35082422631536697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,A,1.0,1_16,A,9.0,,09A,,,,753292,754532,1240,B,2.0,2_15,B,9.0,,,09A,,,1006563,1006923,360,En dan rechts steekt er dan een soort van knuppel eruit.,,And then on the right there's a kind of bat sticking out.,,,09A,,,True,,En dan één arm en één knuppel.,,And then one arm and one bat.,,,,09A,True,753292.0,754532.0,1240.0,1006563.0,1006923.0,360.0,right,right,right
012,372,0.4341732394209209,0.31964679839843446,0.1710232484985778,0.5792154236242334,0.28253190510994663,0.5459040177596926,0.2755525556730637,0.4636683950923482,0.26414654242086033,0.3628899689533394,0.2028450571275027,0.7769005084740734,0.9657544519189786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05E,B,2.0,2_1,B,5.0,,,05E,,,777543,778523,980,A,5.0,5_4,A,5.0,,05E,,,,1379580,1380020,440,,En die hele grote neus en dan dat gekke driehoekje... aan de zijkant.,,And that really big nose and then that crazy little triangle ... on the side.,,,05E,05E,True,Met de arm.,Oh ja.,With the arm.,Oh yes.,,05E,,,True,777543.0,778523.0,980.0,1379580.0,1380020.0,440.0,right,both,both
012,373,0.2880487814407001,0.2344843639720279,nan,0.3346206360219778,nan,0.34327301729909077,nan,0.3117066855749164,nan,0.26679211836354827,nan,0.23741586741263962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04D,A,2.0,2_2,A,4.0,,04D,,,,799294,799614,320,B,3.0,3_11,B,4.0,,,04D,,,1129435,1129975,540,"Een staaf die naar links gaat en rechts heeft hij twee vierkante armen, rechthoekige armen.",,"A rod going to the left and to the right it has two square arms, rectangular arms.",,04D,,,,True,,En links dan...,,And then on the left...,,,04D,,True,799289.0,799619.0,330.0,1129435.0,1129975.0,540.0,left,left,left
012,374,0.0707414097111281,0.025360291077888376,nan,0.028799548619261383,nan,0.021176599061075826,nan,0.024468011010857618,nan,0.030983066359961568,nan,0.29366094213772387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04C,A,2.0,2_2,A,4.0,,04C,,,,823039,823499,460,B,3.0,3_11,B,4.0,,,04C,,,1130512,1132512,2000,"Het heeft dus linksonder een f- zo'n boog, zo'n friemeltje.",,"So it has a lower left f-such an arc, such a frieze.",,04C-REP,,,,True,,,,,,,04C,,True,823039.0,823499.0,460.0,1130512.0,1132512.0,2000.0,left,left,left
012,375,0.07451152469813614,0.06178685084495736,0.3160142831329025,0.06049929754511593,0.3978518063314765,0.044671999217249736,0.37773842186673845,0.04034249102638102,0.32503167542530753,0.06075185964625111,0.24038993428377273,0.17901664990886174,0.3793471907983783,0.04643615740235257,0.039725916565237766,0.04008447269419716,0.04113330959574625,0.053739286948979344,1.1104669499207829,0.3545764871181371,0.4458589642513228,0.44799085616893725,0.3950216742732652,0.3061008955046301,0.8432891149758762,04B,A,2.0,2_2,A,4.0,,04B,,,,828703,829143,440,B,3.0,3_11,B,4.0,,,04B,,,1124847,1126880,2033,Een neus.,Ja.,A nose.,Yes.,04B,,,,True,,"Ehm, ja ik heb weer die eend, maar jij zei twee rechte... balken rechts...",,"Um, yes I have that duck again, but you said two straight... bars on the right....",,,,04B,True,828703.0,829143.0,440.0,1124847.0,1126880.0,2033.0,left,right,left_right
012,376,0.27360841755982307,0.1942695231419088,0.15086196720506373,0.2586902613261341,0.13719802794344457,0.2785263551554323,0.1756647306682457,0.2594083958743915,0.1795876729982922,0.19950720883962733,0.13674225307441004,1.0326678374274243,0.2801767770635027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04A,A,2.0,2_2,A,4.0,,04A,,,,830534,831094,560,B,3.0,3_11,B,4.0,,,04A,,,1133725,1134125,400,En een piramide zonder punt.,,And a pyramid without a point.,,,04A,,,True,,Onder zo'n fliepeltje en daarboven een hoed zonder punt.,,Below such a fliepeltje and above it a hat without a tip.,,,04A,04A,True,830534.0,831094.0,560.0,1133725.0,1134125.0,400.0,right,both,both
012,377,0.11373535878312471,0.09253421010264588,0.09360895767349431,0.10366930848183227,0.11156114352405909,0.09468914547021112,0.10593645228283168,0.0748663739335217,0.08751768615009796,0.04098292101799176,0.06432792878454179,0.2852804804011124,0.20984969757515676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,A,2.0,2_4,A,8.0,,08A,,,,863164,863384,220,B,3.0,3_3,B,8.0,,,08A,,,1040652,1040932,280,"Eh, het is een, ja vierkant, daar komen twee dingen eruit.",,"Um, it's a, yes square, two things come out of that.",,08A,08A,,,True,,Ik heb nu weer de Pinocchio-neus met dat vierkante ding met die twee staven erdoor.,,I now have the Pinocchio nose again with that square thing with the two bars through it.,,,08A,08A,True,863109.0,863439.0,330.0,1040627.0,1040957.0,330.0,both,both,both
012,378,0.11820448611668777,0.058623641177964675,0.0845771023035351,0.07214277588149035,0.06214977508169856,0.10685644272327935,0.10183272140268208,0.13476588534081108,0.1457888709408136,0.14959748049817387,0.16153477301349703,0.20949434666628627,0.13109001837002132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,A,2.0,2_4,A,8.0,,08B,,,,863619,864492,873,B,3.0,3_3,B,8.0,,,08B,,,1041312,1041652,340,"Eh, het is een, ja vierkant, daar komen twee dingen eruit.",,"Um, it's a, yes square, two things come out of that.",,08B,08B,,,True,,Ik heb nu weer de Pinocchio-neus met dat vierkante ding met die twee staven erdoor.,,I now have the Pinocchio nose again with that square thing with the two bars through it.,,,08B,08B,True,863619.0,864492.0,873.0,1041312.0,1041652.0,340.0,both,both,both
012,379,0.21095468103610948,0.20095541439706072,0.22388922170755743,0.2269059961173839,0.20864771318066774,0.2146126260782686,0.20426790093215363,0.18649874406467234,0.17031540873806547,0.12820920296013702,0.11907319973587784,0.38124544799712606,0.26683529652434296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A+10B,A,2.0,2_12,A,10.0,,10A+10B,,10E+10F,,953510,955307,1797,B,3.0,3_15,B,10.0,,,10A+10B,,10E+10F,1171641,1172061,420,"Ik heb hier eh, een kopje met twee armen en bolletjes aan de- aan het einde van die armen.",,"I have here um, a cup with two arms and globes on the- at the end of those arms.",,10E+10F,10A+10B,,,True,,Ik heb nu... die twee armen met bolletjes en die sch-dat scherm aan de achterkant.,,I now have ... those two arms with globes and that sch-that screen on the back.,,,10E+10F,10A+10B,True,953510.0,955307.0,1797.0,1171641.0,1172061.0,420.0,both,both,both
012,380,0.21095468103610948,0.20095541439706072,0.22388922170755743,0.2269059961173839,0.20864771318066774,0.2146126260782686,0.20426790093215363,0.18649874406467234,0.17031540873806547,0.12820920296013702,0.11907319973587784,0.38124544799712606,0.26683529652434296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E+10F,A,2.0,2_12,A,10.0,,10A+10B,,10E+10F,,953510,955307,1797,B,3.0,3_15,B,10.0,,,10A+10B,,10E+10F,1171641,1172061,420,"Ik heb hier eh, een kopje met twee armen en bolletjes aan de- aan het einde van die armen.",,"I have here um, a cup with two arms and globes on the- at the end of those arms.",,10E+10F,10A+10B,,,True,,Ik heb nu... die twee armen met bolletjes en die sch-dat scherm aan de achterkant.,,I now have ... those two arms with globes and that sch-that screen on the back.,,,10E+10F,10A+10B,True,953510.0,955307.0,1797.0,1171641.0,1172061.0,420.0,both,both,both
012,381,0.11179572562102194,0.0759545290628608,0.06452807958965298,0.09390283462347156,0.10309949421374145,0.08179181811157386,0.09791398334813632,0.058801282046549816,0.0760716654382087,0.04640478502511807,0.052717187338542,0.34545846225427795,0.24490458640012974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,B,3.0,3_3,B,8.0,,,08A,,,1040652,1040932,280,A,4.0,4_4,A,8.0,,08A,,,,1238819,1238999,180,,Ik heb nu weer de Pinocchio-neus met dat vierkante ding met die twee staven erdoor.,,I now have the Pinocchio nose again with that square thing with the two bars through it.,,,08A,08A,True,"Nou, jouw Pinocchio heeft een vierkant op zijn hoofd en dan twee staven eruit.",,"Well, your Pinocchio has a square on his head and then two bars out of it.",,08A,08A,,,True,1040627.0,1040957.0,330.0,1238744.0,1239074.0,330.0,both,both,both
012,382,0.05275451171767993,0.025700232530752626,0.015946253574656497,0.06316548448568884,0.025637189200656843,0.06638760609020135,0.016518535582467995,0.07775114402789039,0.032422824094132725,0.07721956574519859,0.029442497742096715,0.13477083114467175,0.0680919763937449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,B,3.0,3_3,B,8.0,,,08B,,,1041312,1041652,340,A,4.0,4_4,A,8.0,,08B,,,,1239419,1239919,500,,Ik heb nu weer de Pinocchio-neus met dat vierkante ding met die twee staven erdoor.,,I now have the Pinocchio nose again with that square thing with the two bars through it.,,,08B,08B,True,"Nou, jouw Pinocchio heeft een vierkant op zijn hoofd en dan twee staven eruit.",Ja.,"Well, your Pinocchio has a square on his head and then two bars out of it.",Yes.,08B,08B,,,True,1041312.0,1041652.0,340.0,1239419.0,1239919.0,500.0,both,both,both
012,383,0.1405170329473783,nan,0.1882782285247533,nan,0.06943530931111296,nan,0.05686520573922839,nan,0.05807356862009692,nan,0.044799489503301225,nan,0.42565039598577714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04B,B,3.0,3_11,B,4.0,,,04B,,,1127120,1127367,247,A,6.0,6_12,A,4.0,,04B,,,,1587999,1589468,1469,,"Ehm, ja ik heb weer die eend, maar jij zei twee rechte... balken rechts...",,"Um, yes I have that duck again, but you said two straight... bars on the right....",,,,04B,True,"Volgens mij was dit jouw eend, met die twee armen.",,"I think this was your duck, with the two arms.",,,04B,,,True,1127078.5,1127408.5,330.0,1587999.0,1589468.0,1469.0,right,right,right
012,384,0.19881290165740945,0.17881737204529974,0.12807905946714362,0.2658034557943271,0.0870965991228143,0.28583212933960783,0.0802266541270803,0.2556122338642654,0.06335175029806911,0.18994230394030048,0.03946640417092028,0.5731291207084597,0.23839773701062542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E+10F,B,3.0,3_15,B,10.0,,,10A+10B,,10E+10F,1171641,1172761,1120,A,4.0,4_16,A,10.0,,10A+10B,,10E+10F,,1335579,1336219,640,,Ik heb nu... die twee armen met bolletjes en die sch-dat scherm aan de achterkant.,,I now have ... those two arms with globes and that sch-that screen on the back.,,,10E+10F,10A+10B,True,Ik heb die eh palen met die bolletjes op zijn- op die armen.,,I have those eh poles with those little balls on his- on those arms.,,10E+10F,10A+10B,,,True,1171641.0,1172761.0,1120.0,1335579.0,1336219.0,640.0,both,both,both
012,385,0.24025229976088894,0.26486985495559767,0.16865029597866263,0.315966558961751,0.11044520759646442,0.30364441222727334,0.1004199944352677,0.26995694577918744,0.08340613098407258,0.21158893140982618,0.05715609013440101,0.7828828927593664,0.21404028190879656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A+10B,B,3.0,3_15,B,10.0,,,10A+10B,,10D,1172461,1172921,460,A,4.0,4_16,A,10.0,,10A+10B,,10E+10F,,1335579,1336219,640,,Ik heb nu... die twee armen met bolletjes en die sch-dat scherm aan de achterkant.,,I now have ... those two arms with globes and that sch-that screen on the back.,,,10D,10A+10B,True,Ik heb die eh palen met die bolletjes op zijn- op die armen.,,I have those eh poles with those little balls on his- on those arms.,,10E+10F,10A+10B,,,True,1172461.0,1172921.0,460.0,1335579.0,1336219.0,640.0,both,both,both
012,386,0.06793347052050551,0.02179033986871565,0.027179215697324687,0.05891211802572096,0.08685774707206267,0.060535196499161045,0.07156903176267734,0.06258515184844182,0.034487801465512835,0.07520829010655228,0.026070723975664758,0.14877852419677054,0.14122750572746154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,A,4.0,4_4,A,8.0,,08A,,,,1238819,1238999,180,B,5.0,5_7,B,8.0,,,08A,,,1402159,1402559,400,"Nou, jouw Pinocchio heeft een vierkant op zijn hoofd en dan twee staven eruit.",,"Well, your Pinocchio has a square on his head and then two bars out of it.",,08A,08A,,,True,*L*.,"Met die schijf, ja.",*L*.,"With that disk, yes.",,,08A,08A,True,1238744.0,1239074.0,330.0,1402159.0,1402559.0,400.0,both,both,both
012,387,0.2095331715849516,0.04274491125461813,0.053656720986319635,0.1645617238617505,0.12529287262998776,0.18487021341063203,0.13001879325320959,0.17459588211943178,0.1182667614006941,0.12347682556560566,0.08445528533932295,0.6486427509671401,0.6638153182307069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A+10B,A,4.0,4_16,A,10.0,,10A+10B,,10E+10F,,1335579,1336219,640,B,5.0,5_13,B,10.0,,,10E+10F,,10A+10B,1445502,1446002,500,Ik heb die eh palen met die bolletjes op zijn- op die armen.,,I have those eh poles with those little balls on his- on those arms.,,10E+10F,10A+10B,,,True,,Ik heb die weer die twee armen met balletjes met dat scherm erachter.,,I have those again that two arms with balls with that screen behind them.,,,10A+10B,10E+10F,True,1335579.0,1336219.0,640.0,1445502.0,1446002.0,500.0,both,both,both
012,388,0.2095331715849516,0.04274491125461813,0.053656720986319635,0.1645617238617505,0.12529287262998776,0.18487021341063203,0.13001879325320959,0.17459588211943178,0.1182667614006941,0.12347682556560566,0.08445528533932295,0.6486427509671401,0.6638153182307069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E+10F,A,4.0,4_16,A,10.0,,10A+10B,,10E+10F,,1335579,1336219,640,B,5.0,5_13,B,10.0,,,10E+10F,,10A+10B,1445502,1446002,500,Ik heb die eh palen met die bolletjes op zijn- op die armen.,,I have those eh poles with those little balls on his- on those arms.,,10E+10F,10A+10B,,,True,,Ik heb die weer die twee armen met balletjes met dat scherm erachter.,,I have those again that two arms with balls with that screen behind them.,,,10A+10B,10E+10F,True,1335579.0,1336219.0,640.0,1445502.0,1446002.0,500.0,both,both,both
012,389,0.21933462547644972,0.16594766602766628,0.058076937890159316,0.22779960002814945,0.12022473539574555,0.23119058705949586,0.12590771058126318,0.2048987786712414,0.1156477348821752,0.15689336495761833,0.0896547456158566,0.562917907866082,0.5728557367419435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A+10B,B,5.0,5_13,B,10.0,,,10E+10F,,10A+10B,1445502,1447219,1717,A,6.0,6_16,A,10.0,,10A+10B,,10E+10F,,1620599,1621438,839,,Ik heb die weer die twee armen met balletjes met dat scherm erachter.,,I have those again that two arms with balls with that screen behind them.,,,10A+10B,10E+10F,True,,,,,10E+10F,10A+10B,,,True,1445502.0,1447219.0,1717.0,1620599.0,1621438.0,839.0,both,both,both
012,390,0.237703384505198,0.25298880063182977,0.04249352019696069,0.2652568592451716,0.10816091210396495,0.25190650974134254,0.11698078503609231,0.214086600955899,0.10955989131106539,0.16452759583718832,0.08380897008266308,0.6908080211383298,0.5518621477818688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E+10F,B,5.0,5_13,B,10.0,,,10E+10F,,10D,1446462,1446702,240,A,6.0,6_16,A,10.0,,10A+10B,,10E+10F,,1620599,1621438,839,,Ik heb die weer die twee armen met balletjes met dat scherm erachter.,,I have those again that two arms with balls with that screen behind them.,,,10D,10E+10F,True,,,,,10E+10F,10A+10B,,,True,1446417.0,1446747.0,330.0,1620599.0,1621438.0,839.0,both,both,both
013,391,0.1367680096578093,0.10702423913597708,nan,0.1715758916928531,nan,0.1763831193694746,nan,0.11332764309192513,nan,0.08311892168787242,nan,0.16917824296875353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12B,B,1.0,1_1,B,12.0,,,12B,,,19709,20069,360,A,1.0,1_1,B,12.0,,12B,,,,37606,37966,360,,"De, ja, de emmer zeg maar, de vaste vorm heeft een... eh arm waar een honkbalknuppel aan zit",,"The, yes, the bucket say, the solid form has a ... er arm that has a baseball bat on it",,,12B,,True,En dan heb je links daarvan een uitsteeksel.,,And then to the left of that you have a protrusion.,,12B,,,,True,19709.0,20069.0,360.0,37606.0,37966.0,360.0,left,left,left
013,392,0.375565233062924,0.10304286166860843,0.1708422693558568,0.48920030169229645,0.2579765849022295,0.5584703113000539,0.29594068783990735,0.5743726439162007,0.28095858934236917,0.5364644038953713,0.2265346423682178,0.28418824042301066,0.7287912600509664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,1.0,1_1,B,12.0,,,12C,,,22652,23332,680,A,1.0,1_1,B,12.0,,12C,,,,38907,39267,360,,"Met een, beetje een vierkante bovenkant.",,"With a, bit of a square top.",,,12C,12C,True,En daaraan nog een uitsteeksel omhoog met een vierkant erop.,,And to that another protrusion up with a square on it.,,,12C,,,True,22652.0,23332.0,680.0,38907.0,39267.0,360.0,right,both,both
013,393,0.19170973530557367,nan,0.09094896498637838,nan,0.1048506862583762,nan,0.08604473800498337,nan,0.09047694680584167,nan,0.0863024429700385,nan,0.6916346328078238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01A,A,1.0,1_2,A,1.0,,01A,,,,76135,76775,640,B,2.0,2_3,B,1.0,,,01A,,,721880,722160,280,,En dan zit er een vierkant aan de rechterkant.,,And then there's a square on the right side.,,01A,,,True,,"Oké, dan heb ik die ehm... tank met die paddenstoel bovenop, zeg maar.",,"Okay, then I have that um... tank with the mushroom on top, so to speak.",,,,01A,True,76135.0,76775.0,640.0,721855.0,722185.0,330.0,right,right,right
013,394,0.1934862782031507,0.10580191253785613,0.09247284605399096,0.09117210017676614,0.2078539344958347,0.1408000796403701,0.2477857540695324,0.14834350394347928,0.22663432700728622,0.1236161085018877,0.18451351464898585,0.3656512347812652,0.38719002258055357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_3,B,2.0,,,02A,,,91202,91542,340,A,2.0,2_6,A,2.0,,02A,,,,777820,778080,260,,"Eh, die bak heeft nou een driehoek bovenop.",,"Um, that bin now has a triangle on top.",,,02A,02A,True,Dus met de driehoek bovenop.,,So with the triangle on top.,,02A,02A,,,True,91202.0,91542.0,340.0,777785.0,778115.0,330.0,both,both,both
013,395,0.16317692556258112,nan,0.11460355627471477,nan,0.019267410743340437,nan,0.11316412998410037,nan,0.1100646315946108,nan,0.084679581390763,nan,0.5372822433879574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02C,B,1.0,1_3,B,2.0,,,02C,,,96840,97080,240,A,4.0,4_8,A,2.0,,02C,,,,1191960,1193069,1109,,En dan een balletje onderin en een blok aan de rechterkant.,,And then a ball at the bottom and a block on the right.,,,,02C,True,En linksonder nog een rondje die er een beetje uitkomt.,,And in the lower left corner another round that comes out a little bit.,,,02C,,,True,96795.0,97125.0,330.0,1191960.0,1193069.0,1109.0,right,right,right
013,396,0.39181844118318476,0.08061734986388923,0.2227392861865214,0.4234450156350326,0.352413564613146,0.3632054271576318,0.3938478293377524,0.3905056346116032,0.37463616129580907,0.3925343033206957,0.365852072879533,0.7355177025957949,0.6065069467008074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02B,B,1.0,1_3,B,2.0,,,02B,,,98080,98460,380,A,2.0,2_6,A,2.0,,02B,,,,779174,780154,980,,Een blok aan de rechterkant.,,A block on the right.,,,02B,02B,True,Aan de rechterkant...,,On the right...,,02B,,,,True,98080.0,98460.0,380.0,779174.0,780154.0,980.0,left,both,both
013,397,0.3381510750552182,0.3241355067151593,0.17968365461594077,0.5000603100185547,0.3831544468899788,0.4365803715054058,0.3224287694439203,0.3935703838179917,0.28355612887512055,0.3635839477052666,0.23455607924257157,0.43461017644422784,0.2018931253884805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07C,A,1.0,1_4,A,7.0,,07C,,,,155219,155499,280,B,2.0,2_9,B,7.0,,,07C,,,812039,812259,220,"Ehm, ja, twee staafjes die uit dat vierkant komen.",,"Um, yes, two rods coming out of that square.",,,07C,,,True,,Met dat bakje erop en die twee uitsteeksels zeg maar.,,With that tray on top and those two protrusions so to speak.,,,07C,07C,True,155194.0,155524.0,330.0,811984.0,812314.0,330.0,right,both,both
013,398,0.1611972098711677,0.0897797870313549,0.26423818325042875,0.05505051520845442,0.19621514106079732,0.060345660878252314,0.17812066211471603,0.07043586835907512,0.1419575578817747,0.08389067873777536,0.12063498108239903,0.4107742200209182,0.2629232628280667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,1.0,1_4,A,7.0,,07B,,,,155839,156379,540,B,2.0,2_9,B,7.0,,,07B,,,810723,810943,220,"Ehm, ja, twee staafjes die uit dat vierkant komen.",,"Um, yes, two rods coming out of that square.",,07B,07B,,,True,,"Eh, nou heb ik die ene basisvorm waar die tafel in is gevallen.",,"Um, well I have the one basic shape that that table fell into.",,,07B,07B,True,155839.0,156379.0,540.0,810668.0,810998.0,330.0,both,both,both
013,399,0.4528460795206241,nan,0.29900530621534815,nan,0.42293792492684285,nan,0.41889643722875386,nan,0.33702948085647166,nan,0.2671948504260531,nan,0.9720124774702751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05E,A,1.0,1_6,A,5.0,,05E,,,,211320,212300,980,B,1.0,1_6,A,5.0,,,05E,,,235540,237620,2080,"En dan eh links aan de zijkant heeft hij een soort van, lijkt alsof er iets uit zou kunnen vallen.",,"And then um on the left side he has sort of, looks like something might fall out.",,,05E,,,True,,"Die heeft zeg maar, een soort van stofzuiger en iets van een blik en handvegen vast.",,"Which has, say, a kind of vacuum cleaner and something like a can and hand wipes attached to it.",,,,05E,True,211320.0,212300.0,980.0,235540.0,237620.0,2080.0,right,right,right
013,400,0.17784420951207494,0.19832651038740798,nan,0.2645190390643418,nan,0.1314319972582043,nan,0.12744254530174265,nan,0.10195713200416236,nan,0.24338803305659049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E,B,1.0,1_7,B,10.0,,,10E,,,351850,352120,270,A,2.0,2_12,A,10.0,,10E,,,,847500,847800,300,,Eentje is wat kleiner dan de andere.,,One is a little smaller than the other.,,,10E,,True,Dus aan de linkerkant heeft hij een staaf die eruit komt met een balletje.,,So on the left side he has a rod that comes out with a little ball.,,10E,,,,True,351820.0,352150.0,330.0,847485.0,847815.0,330.0,left,left,left
013,401,0.08258326473876428,nan,0.09269177368078271,nan,0.12530330760111857,nan,0.0621693478319573,nan,0.0546128729769762,nan,0.0391455431161503,nan,0.12157674322560054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A,B,1.0,1_7,B,10.0,,,10A,,,352660,352820,160,A,2.0,2_12,A,10.0,,10A,,,,850220,850740,520,,Eentje is wat kleiner dan de andere.,,One is a little smaller than the other.,,,,10A,True,En aan de rechterkant heeft hij ook een staaf die eruit komt met een balletje.,,And on the right side he also has a rod coming out with a ball.,,,10A,,,True,352575.0,352905.0,330.0,850220.0,850740.0,520.0,right,right,right
013,402,0.15280178584755078,0.1338140446931001,0.10240492260837467,0.21574714298036587,0.10337453964533923,0.18798845380679202,0.0914516516389831,0.13952215169663668,0.07881415817815257,0.10754844669070238,0.06788257199668425,0.21020574400595934,0.394867602229519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10F,B,1.0,1_7,B,10.0,,,10B,,10F,359080,366417,7337,A,2.0,2_12,A,10.0,,10F,,,,849040,849280,240,,"En dan heb je op het uiteinde van die staaf, die dus onderin op drie vierde geplaatst zijn, knoppen.",,"And then on the end of that rod, which are so placed at the bottom on three fourths, you have buttons.",,,10F,10B,True,Dus aan de linkerkant heeft hij een staaf die eruit komt met een balletje.,,So on the left side he has a rod that comes out with a little ball.,,10F,,,,True,359080.0,366417.0,7337.0,848995.0,849325.0,330.0,left,both,both
013,403,0.20374612893001695,0.2643317743620401,0.21125561541762053,0.32212468672539857,0.2625076076723361,0.23484271584958272,0.1731635891056103,0.19536350393640736,0.12535154090342007,0.18341307767088472,0.10657298997693217,0.842105888965761,0.3436254305041826,0.3450684826523882,0.4083937986394021,0.34560473725517765,0.3303895992800511,0.3086809245893705,0.6959631678557856,0.2684872302198331,0.21733419600887133,0.12183413710759708,0.07891054923684407,0.05637286340335509,0.5301327511481718,08E,B,1.0,1_9,B,8.0,,,08E,,,427900,428300,400,A,1.0,1_9,B,8.0,,08E,,,,451960,453820,1860,,Onderin heeft hij een buisje.,,At the bottom it has a tube.,,,08E-REP,,True,"Ik denk dat ik hem weet, want volgens mij is er- zijn er niet zoveel met iets aan de onderkant.",,"I think I know him, because I think there is-are not that many with something on the bottom.",,,08E,,,True,427900.0,428300.0,400.0,451960.0,453820.0,1860.0,right,left,right_left
013,404,0.3067090897127261,0.1318291795912051,0.26434279911974606,0.19236375192939645,0.2310848716357074,0.43039835312993674,0.34719177986257815,0.43839571622797185,0.3799785489480863,0.3919544498210883,0.35370949101710436,0.34465209619298387,0.17460803907690814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,B,1.0,1_9,B,8.0,,,08A,,,437452,439212,1760,A,1.0,1_9,B,8.0,,08A,,,,472622,473002,380,,Heeft hij een soort van spekje vorm.,,Does he have a kind of bacon shape.,,,08A-REP,08A-REP,True,"Ja, het lijkt op een vierkant die re- die er in is gekomen.",,"Yes, it looks like a square that re- that came in.",,08A,08A,,,True,437452.0,439212.0,1760.0,472622.0,473002.0,380.0,both,both,both
013,405,0.12118307438022373,0.08023490095052942,0.03829900182812643,0.16057793192526532,0.14169298936029742,0.04978751720609134,0.10358571962753801,0.06670555590079409,0.08297980468028866,0.09184553838460474,0.05670527187311961,0.33848225034697355,0.24330041047905615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,B,1.0,1_9,B,8.0,,,08B,,,445474,445834,360,A,2.0,2_4,A,8.0,,08B,,,,736868,737130,262,,"Eh, waar twee... eh, van die... dingetjes uitkomen.",,"Um, where two... um, of those... dings come out.",,,08B-REP,08B-REP,True,"Op het vierkant, aan allebei de kant iets wat er uitsteekt.",,"On the square, on both sides something sticking out.",,08B,08B,,,True,445474.0,445834.0,360.0,736834.0,737164.0,330.0,both,both,both
